"OBJECTID","SIGNGU_CD","SIGNGU_NM","ADSTRD_CD","ADSTRD_NM","TOT_OA_CD"
24785,"11010","종로구","1101053","사직동","1101053030803"
25026,"11010","종로구","1101053","사직동","1101053030006"
24786,"11010","종로구","1101053","사직동","1101053040001"
24787,"11010","종로구","1101053","사직동","1101053010008"
24775,"11010","종로구","1101053","사직동","1101053020001"
24771,"11010","종로구","1101053","사직동","1101053010001"
24772,"11010","종로구","1101053","사직동","1101053010002"
24773,"11010","종로구","1101053","사직동","1101053010003"
24774,"11010","종로구","1101053","사직동","1101053010004"
24779,"11010","종로구","1101053","사직동","1101053030004"
24776,"11010","종로구","1101053","사직동","1101053030001"
24777,"11010","종로구","1101053","사직동","1101053030002"
24778,"11010","종로구","1101053","사직동","1101053030003"
24783,"11010","종로구","1101053","사직동","1101053030801"
24780,"11010","종로구","1101053","사직동","1101053030005"
24781,"11010","종로구","1101053","사직동","1101053030301"
24782,"11010","종로구","1101053","사직동","1101053030401"
24784,"11010","종로구","1101053","사직동","1101053030802"
24788,"11010","종로구","1101054","삼청동","1101054010001"
24789,"11010","종로구","1101054","삼청동","1101054010002"
24790,"11010","종로구","1101054","삼청동","1101054010003"
24791,"11010","종로구","1101054","삼청동","1101054010004"
24792,"11010","종로구","1101054","삼청동","1101054010005"
24798,"11010","종로구","1101055","부암동","1101055010006"
24799,"11010","종로구","1101055","부암동","1101055010007"
24800,"11010","종로구","1101055","부암동","1101055010008"
24801,"11010","종로구","1101055","부암동","1101055020001"
24793,"11010","종로구","1101055","부암동","1101055010001"
24794,"11010","종로구","1101055","부암동","1101055010002"
24795,"11010","종로구","1101055","부암동","1101055010003"
24796,"11010","종로구","1101055","부암동","1101055010004"
24797,"11010","종로구","1101055","부암동","1101055010005"
24805,"11010","종로구","1101055","부암동","1101055020005"
24802,"11010","종로구","1101055","부암동","1101055020002"
24803,"11010","종로구","1101055","부암동","1101055020003"
24804,"11010","종로구","1101055","부암동","1101055020004"
24806,"11010","종로구","1101055","부암동","1101055020006"
24807,"11010","종로구","1101055","부암동","1101055020007"
24808,"11010","종로구","1101055","부암동","1101055020008"
24824,"11010","종로구","1101056","평창동","1101056050011"
24829,"11010","종로구","1101056","평창동","1101056050015"
24825,"11010","종로구","1101056","평창동","1101056050012"
24827,"11010","종로구","1101056","평창동","1101056050013"
24828,"11010","종로구","1101056","평창동","1101056050014"
24837,"11010","종로구","1101056","평창동","1101056040003"
24810,"11010","종로구","1101056","평창동","1101056010002"
24811,"11010","종로구","1101056","평창동","1101056010003"
24812,"11010","종로구","1101056","평창동","1101056010004"
24813,"11010","종로구","1101056","평창동","1101056010005"
24814,"11010","종로구","1101056","평창동","1101056050001"
24830,"11010","종로구","1101056","평창동","1101056030001"
24831,"11010","종로구","1101056","평창동","1101056030002"
24832,"11010","종로구","1101056","평창동","1101056030003"
24833,"11010","종로구","1101056","평창동","1101056030004"
24834,"11010","종로구","1101056","평창동","1101056030005"
24835,"11010","종로구","1101056","평창동","1101056040001"
24836,"11010","종로구","1101056","평창동","1101056040002"
24809,"11010","종로구","1101056","평창동","1101056010001"
24823,"11010","종로구","1101056","평창동","1101056050010"
24815,"11010","종로구","1101056","평창동","1101056050002"
24816,"11010","종로구","1101056","평창동","1101056050003"
24817,"11010","종로구","1101056","평창동","1101056050004"
24818,"11010","종로구","1101056","평창동","1101056050005"
24819,"11010","종로구","1101056","평창동","1101056050006"
24820,"11010","종로구","1101056","평창동","1101056050007"
24902,"11010","종로구","1101056","평창동","1101056040004"
24903,"11010","종로구","1101056","평창동","1101056040005"
24822,"11010","종로구","1101056","평창동","1101056050009"
24821,"11010","종로구","1101056","평창동","1101056050008"
24908,"11010","종로구","1101057","무악동","1101057010005"
24856,"11010","종로구","1101057","무악동","1101057010007"
24855,"11010","종로구","1101057","무악동","1101057010006"
24863,"11010","종로구","1101057","무악동","1101057010104"
24906,"11010","종로구","1101057","무악동","1101057010003"
24858,"11010","종로구","1101057","무악동","1101057010009"
24907,"11010","종로구","1101057","무악동","1101057010004"
24861,"11010","종로구","1101057","무악동","1101057010103"
24857,"11010","종로구","1101057","무악동","1101057010008"
24905,"11010","종로구","1101057","무악동","1101057010002"
24859,"11010","종로구","1101057","무악동","1101057010101"
24860,"11010","종로구","1101057","무악동","1101057010102"
24904,"11010","종로구","1101057","무악동","1101057010001"
24961,"11010","종로구","1101058","교남동","1101058020005"
24962,"11010","종로구","1101058","교남동","1101058030001"
24963,"11010","종로구","1101058","교남동","1101058030002"
24866,"11010","종로구","1101058","교남동","1101058010003"
24867,"11010","종로구","1101058","교남동","1101058010004"
24868,"11010","종로구","1101058","교남동","1101058010005"
24960,"11010","종로구","1101058","교남동","1101058020004"
24870,"11010","종로구","1101058","교남동","1101058020001"
24864,"11010","종로구","1101058","교남동","1101058010001"
24865,"11010","종로구","1101058","교남동","1101058010002"
24869,"11010","종로구","1101058","교남동","1101058010006"
24959,"11010","종로구","1101058","교남동","1101058020003"
24826,"11010","종로구","1101058","교남동","1101058020002"
24967,"11010","종로구","1101060","가회동","1101060020003"
24966,"11010","종로구","1101060","가회동","1101060020002"
24971,"11010","종로구","1101060","가회동","1101060020007"
24968,"11010","종로구","1101060","가회동","1101060020004"
24969,"11010","종로구","1101060","가회동","1101060020005"
24970,"11010","종로구","1101060","가회동","1101060020006"
24964,"11010","종로구","1101060","가회동","1101060010001"
24965,"11010","종로구","1101060","가회동","1101060020001"
24843,"11010","종로구","1101061","종로1·2·3·4가동","1101061030005"
24844,"11010","종로구","1101061","종로1·2·3·4가동","1101061030006"
24846,"11010","종로구","1101061","종로1·2·3·4가동","1101061040001"
24841,"11010","종로구","1101061","종로1·2·3·4가동","1101061030003"
24972,"11010","종로구","1101061","종로1·2·3·4가동","1101061020001"
24845,"11010","종로구","1101061","종로1·2·3·4가동","1101061030101"
24840,"11010","종로구","1101061","종로1·2·3·4가동","1101061030002"
24842,"11010","종로구","1101061","종로1·2·3·4가동","1101061030004"
24839,"11010","종로구","1101061","종로1·2·3·4가동","1101061030001"
24838,"11010","종로구","1101061","종로1·2·3·4가동","1101061020301"
24847,"11010","종로구","1101063","종로5·6가동","1101063020001"
24848,"11010","종로구","1101063","종로5·6가동","1101063020002"
24885,"11010","종로구","1101063","종로5·6가동","1101063030002"
24886,"11010","종로구","1101063","종로5·6가동","1101063030003"
24884,"11010","종로구","1101063","종로5·6가동","1101063030001"
24887,"11010","종로구","1101063","종로5·6가동","1101063030004"
24909,"11010","종로구","1101063","종로5·6가동","1101063040001"
24911,"11010","종로구","1101064","이화동","1101064010002"
24912,"11010","종로구","1101064","이화동","1101064010003"
24919,"11010","종로구","1101064","이화동","1101064020006"
24915,"11010","종로구","1101064","이화동","1101064020002"
24916,"11010","종로구","1101064","이화동","1101064020003"
24913,"11010","종로구","1101064","이화동","1101064010004"
24914,"11010","종로구","1101064","이화동","1101064020001"
24923,"11010","종로구","1101064","이화동","1101064020010"
24920,"11010","종로구","1101064","이화동","1101064020007"
24921,"11010","종로구","1101064","이화동","1101064020008"
24922,"11010","종로구","1101064","이화동","1101064020009"
24918,"11010","종로구","1101064","이화동","1101064020005"
24924,"11010","종로구","1101064","이화동","1101064020011"
24925,"11010","종로구","1101064","이화동","1101064020012"
24917,"11010","종로구","1101064","이화동","1101064020004"
24910,"11010","종로구","1101064","이화동","1101064010001"
24931,"11010","종로구","1101067","창신1동","1101067010101"
24928,"11010","종로구","1101067","창신1동","1101067010003"
24926,"11010","종로구","1101067","창신1동","1101067010001"
24927,"11010","종로구","1101067","창신1동","1101067010002"
24930,"11010","종로구","1101067","창신1동","1101067010005"
24929,"11010","종로구","1101067","창신1동","1101067010004"
24933,"11010","종로구","1101067","창신1동","1101067020001"
24934,"11010","종로구","1101067","창신1동","1101067020002"
24932,"11010","종로구","1101067","창신1동","1101067010102"
24948,"11010","종로구","1101068","창신2동","1101068010014"
24937,"11010","종로구","1101068","창신2동","1101068010003"
24938,"11010","종로구","1101068","창신2동","1101068010004"
24951,"11010","종로구","1101068","창신2동","1101068010017"
24940,"11010","종로구","1101068","창신2동","1101068010006"
24941,"11010","종로구","1101068","창신2동","1101068010007"
24942,"11010","종로구","1101068","창신2동","1101068010008"
24939,"11010","종로구","1101068","창신2동","1101068010005"
24947,"11010","종로구","1101068","창신2동","1101068010013"
24946,"11010","종로구","1101068","창신2동","1101068010012"
24949,"11010","종로구","1101068","창신2동","1101068010015"
24950,"11010","종로구","1101068","창신2동","1101068010016"
24935,"11010","종로구","1101068","창신2동","1101068010001"
24936,"11010","종로구","1101068","창신2동","1101068010002"
24945,"11010","종로구","1101068","창신2동","1101068010011"
24943,"11010","종로구","1101068","창신2동","1101068010009"
24944,"11010","종로구","1101068","창신2동","1101068010010"
24955,"11010","종로구","1101069","창신3동","1101069010004"
24958,"11010","종로구","1101069","창신3동","1101069010007"
24954,"11010","종로구","1101069","창신3동","1101069010003"
24956,"11010","종로구","1101069","창신3동","1101069010005"
24957,"11010","종로구","1101069","창신3동","1101069010006"
24894,"11010","종로구","1101069","창신3동","1101069010202"
24891,"11010","종로구","1101069","창신3동","1101069010102"
24888,"11010","종로구","1101069","창신3동","1101069010008"
24889,"11010","종로구","1101069","창신3동","1101069010009"
24953,"11010","종로구","1101069","창신3동","1101069010002"
24952,"11010","종로구","1101069","창신3동","1101069010001"
24895,"11010","종로구","1101069","창신3동","1101069010203"
24896,"11010","종로구","1101069","창신3동","1101069010301"
24890,"11010","종로구","1101069","창신3동","1101069010101"
24893,"11010","종로구","1101069","창신3동","1101069010201"
24892,"11010","종로구","1101069","창신3동","1101069010103"
24850,"11010","종로구","1101070","숭인1동","1101070010007"
24899,"11010","종로구","1101070","숭인1동","1101070010003"
24854,"11010","종로구","1101070","숭인1동","1101070010101"
24851,"11010","종로구","1101070","숭인1동","1101070010008"
24900,"11010","종로구","1101070","숭인1동","1101070010004"
24849,"11010","종로구","1101070","숭인1동","1101070010006"
24898,"11010","종로구","1101070","숭인1동","1101070010002"
24901,"11010","종로구","1101070","숭인1동","1101070010005"
24853,"11010","종로구","1101070","숭인1동","1101070010010"
24852,"11010","종로구","1101070","숭인1동","1101070010009"
24897,"11010","종로구","1101070","숭인1동","1101070010001"
24879,"11010","종로구","1101071","숭인2동","1101071010009"
24877,"11010","종로구","1101071","숭인2동","1101071010007"
24874,"11010","종로구","1101071","숭인2동","1101071010004"
24883,"11010","종로구","1101071","숭인2동","1101071020003"
24876,"11010","종로구","1101071","숭인2동","1101071010006"
24881,"11010","종로구","1101071","숭인2동","1101071020001"
24875,"11010","종로구","1101071","숭인2동","1101071010005"
24882,"11010","종로구","1101071","숭인2동","1101071020002"
24878,"11010","종로구","1101071","숭인2동","1101071010008"
24873,"11010","종로구","1101071","숭인2동","1101071010003"
24872,"11010","종로구","1101071","숭인2동","1101071010002"
24871,"11010","종로구","1101071","숭인2동","1101071010001"
24880,"11010","종로구","1101071","숭인2동","1101071010201"
24973,"11010","종로구","1101071","숭인2동","1101071020401"
24862,"11010","종로구","1101072","청운효자동","1101072010014"
24989,"11010","종로구","1101072","청운효자동","1101072010017"
24982,"11010","종로구","1101072","청운효자동","1101072010009"
24980,"11010","종로구","1101072","청운효자동","1101072010007"
24981,"11010","종로구","1101072","청운효자동","1101072010008"
24974,"11010","종로구","1101072","청운효자동","1101072010001"
24975,"11010","종로구","1101072","청운효자동","1101072010002"
24992,"11010","종로구","1101072","청운효자동","1101072020003"
24987,"11010","종로구","1101072","청운효자동","1101072010015"
24977,"11010","종로구","1101072","청운효자동","1101072010004"
24978,"11010","종로구","1101072","청운효자동","1101072010005"
24979,"11010","종로구","1101072","청운효자동","1101072010006"
24993,"11010","종로구","1101072","청운효자동","1101072020004"
24985,"11010","종로구","1101072","청운효자동","1101072010012"
24988,"11010","종로구","1101072","청운효자동","1101072010016"
24983,"11010","종로구","1101072","청운효자동","1101072010010"
24976,"11010","종로구","1101072","청운효자동","1101072010003"
24991,"11010","종로구","1101072","청운효자동","1101072020002"
24986,"11010","종로구","1101072","청운효자동","1101072010013"
24984,"11010","종로구","1101072","청운효자동","1101072010011"
24990,"11010","종로구","1101072","청운효자동","1101072020001"
25003,"11010","종로구","1101073","혜화동","1101073010010"
25004,"11010","종로구","1101073","혜화동","1101073010011"
24994,"11010","종로구","1101073","혜화동","1101073010001"
24995,"11010","종로구","1101073","혜화동","1101073010002"
24996,"11010","종로구","1101073","혜화동","1101073010003"
24997,"11010","종로구","1101073","혜화동","1101073010004"
24998,"11010","종로구","1101073","혜화동","1101073010005"
24999,"11010","종로구","1101073","혜화동","1101073010006"
25000,"11010","종로구","1101073","혜화동","1101073010007"
25001,"11010","종로구","1101073","혜화동","1101073010008"
25002,"11010","종로구","1101073","혜화동","1101073010009"
25013,"11010","종로구","1101073","혜화동","1101073020001"
25014,"11010","종로구","1101073","혜화동","1101073030001"
25015,"11010","종로구","1101073","혜화동","1101073030002"
25016,"11010","종로구","1101073","혜화동","1101073040001"
25017,"11010","종로구","1101073","혜화동","1101073040002"
25005,"11010","종로구","1101073","혜화동","1101073010012"
25006,"11010","종로구","1101073","혜화동","1101073010013"
25007,"11010","종로구","1101073","혜화동","1101073010014"
25008,"11010","종로구","1101073","혜화동","1101073010015"
25009,"11010","종로구","1101073","혜화동","1101073010016"
25010,"11010","종로구","1101073","혜화동","1101073010017"
25011,"11010","종로구","1101073","혜화동","1101073010101"
25012,"11010","종로구","1101073","혜화동","1101073010102"
25021,"11010","종로구","1101073","혜화동","1101073040006"
25018,"11010","종로구","1101073","혜화동","1101073040003"
25019,"11010","종로구","1101073","혜화동","1101073040004"
25020,"11010","종로구","1101073","혜화동","1101073040005"
25025,"11010","종로구","1101073","혜화동","1101073040010"
25022,"11010","종로구","1101073","혜화동","1101073040007"
25023,"11010","종로구","1101073","혜화동","1101073040008"
25024,"11010","종로구","1101073","혜화동","1101073040009"
25095,"11020","중구","1102052","소공동","1102052020001"
25094,"11020","중구","1102052","소공동","1102052010001"
25034,"11020","중구","1102054","회현동","1102054060001"
25035,"11020","중구","1102054","회현동","1102054060002"
25032,"11020","중구","1102054","회현동","1102054040001"
25038,"11020","중구","1102054","회현동","1102054060101"
25039,"11020","중구","1102054","회현동","1102054060201"
25036,"11020","중구","1102054","회현동","1102054060003"
25033,"11020","중구","1102054","회현동","1102054050001"
25037,"11020","중구","1102054","회현동","1102054060004"
25096,"11020","중구","1102054","회현동","1102054010001"
25040,"11020","중구","1102054","회현동","1102054070001"
25027,"11020","중구","1102055","명동","1102055060001"
25028,"11020","중구","1102055","명동","1102055070001"
25029,"11020","중구","1102055","명동","1102055070002"
25030,"11020","중구","1102055","명동","1102055070003"
25041,"11020","중구","1102055","명동","1102055030001"
25084,"11020","중구","1102057","필동","1102057010001"
25088,"11020","중구","1102057","필동","1102057020004"
25087,"11020","중구","1102057","필동","1102057020003"
25089,"11020","중구","1102057","필동","1102057020005"
25086,"11020","중구","1102057","필동","1102057020002"
25085,"11020","중구","1102057","필동","1102057020001"
25068,"11020","중구","1102058","장충동","1102058020001"
25065,"11020","중구","1102058","장충동","1102058010002"
25066,"11020","중구","1102058","장충동","1102058010003"
25069,"11020","중구","1102058","장충동","1102058020002"
25070,"11020","중구","1102058","장충동","1102058030001"
25031,"11020","중구","1102058","장충동","1102058040001"
25071,"11020","중구","1102058","장충동","1102058030002"
25090,"11020","중구","1102058","장충동","1102058010001"
25067,"11020","중구","1102058","장충동","1102058010004"
25074,"11020","중구","1102059","광희동","1102059010201"
25079,"11020","중구","1102059","광희동","1102059050002"
25078,"11020","중구","1102059","광희동","1102059050001"
25232,"11020","중구","1102059","광희동","1102059030001"
25075,"11020","중구","1102059","광희동","1102059010301"
25073,"11020","중구","1102059","광희동","1102059010101"
25076,"11020","중구","1102059","광희동","1102059020001"
25077,"11020","중구","1102059","광희동","1102059040001"
25072,"11020","중구","1102059","광희동","1102059010001"
25093,"11020","중구","1102060","을지로동","1102060080001"
25092,"11020","중구","1102060","을지로동","1102060030001"
25091,"11020","중구","1102060","을지로동","1102060020001"
25057,"11020","중구","1102065","신당5동","1102065010006"
25058,"11020","중구","1102065","신당5동","1102065010007"
25059,"11020","중구","1102065","신당5동","1102065010008"
25052,"11020","중구","1102065","신당5동","1102065010001"
25062,"11020","중구","1102065","신당5동","1102065020002"
25063,"11020","중구","1102065","신당5동","1102065020003"
25054,"11020","중구","1102065","신당5동","1102065010003"
25056,"11020","중구","1102065","신당5동","1102065010005"
25060,"11020","중구","1102065","신당5동","1102065010009"
25061,"11020","중구","1102065","신당5동","1102065020001"
25055,"11020","중구","1102065","신당5동","1102065010004"
25053,"11020","중구","1102065","신당5동","1102065010002"
25064,"11020","중구","1102067","황학동","1102067010001"
25141,"11020","중구","1102067","황학동","1102067020008"
25140,"11020","중구","1102067","황학동","1102067020007"
25131,"11020","중구","1102067","황학동","1102067010403"
25126,"11020","중구","1102067","황학동","1102067010002"
25139,"11020","중구","1102067","황학동","1102067020006"
25130,"11020","중구","1102067","황학동","1102067010402"
25136,"11020","중구","1102067","황학동","1102067020003"
25133,"11020","중구","1102067","황학동","1102067010405"
25138,"11020","중구","1102067","황학동","1102067020005"
25233,"11020","중구","1102067","황학동","1102067010406"
25135,"11020","중구","1102067","황학동","1102067020002"
25127,"11020","중구","1102067","황학동","1102067010003"
25128,"11020","중구","1102067","황학동","1102067010004"
25129,"11020","중구","1102067","황학동","1102067010401"
25132,"11020","중구","1102067","황학동","1102067010404"
25134,"11020","중구","1102067","황학동","1102067020001"
25137,"11020","중구","1102067","황학동","1102067020004"
25044,"11020","중구","1102068","중림동","1102068010013"
25042,"11020","중구","1102068","중림동","1102068010011"
25046,"11020","중구","1102068","중림동","1102068010015"
25047,"11020","중구","1102068","중림동","1102068010101"
25048,"11020","중구","1102068","중림동","1102068020001"
25045,"11020","중구","1102068","중림동","1102068010014"
25049,"11020","중구","1102068","중림동","1102068020002"
25043,"11020","중구","1102068","중림동","1102068010012"
25108,"11020","중구","1102068","중림동","1102068010005"
25109,"11020","중구","1102068","중림동","1102068010006"
25110,"11020","중구","1102068","중림동","1102068010007"
25107,"11020","중구","1102068","중림동","1102068010004"
25112,"11020","중구","1102068","중림동","1102068010009"
25113,"11020","중구","1102068","중림동","1102068010010"
25106,"11020","중구","1102068","중림동","1102068010003"
25142,"11020","중구","1102068","중림동","1102068010001"
25143,"11020","중구","1102068","중림동","1102068010002"
25111,"11020","중구","1102068","중림동","1102068010008"
25051,"11020","중구","1102069","신당동","1102069020001"
25207,"11020","중구","1102069","신당동","1102069030006"
25208,"11020","중구","1102069","신당동","1102069030007"
25080,"11020","중구","1102069","신당동","1102069030001"
25211,"11020","중구","1102069","신당동","1102069030010"
25050,"11020","중구","1102069","신당동","1102069010001"
25212,"11020","중구","1102069","신당동","1102069030011"
25206,"11020","중구","1102069","신당동","1102069030005"
25210,"11020","중구","1102069","신당동","1102069030009"
25081,"11020","중구","1102069","신당동","1102069030002"
25082,"11020","중구","1102069","신당동","1102069030003"
25209,"11020","중구","1102069","신당동","1102069030008"
25083,"11020","중구","1102069","신당동","1102069030004"
25149,"11020","중구","1102070","다산동","1102070020001"
25152,"11020","중구","1102070","다산동","1102070020004"
25161,"11020","중구","1102070","다산동","1102070020013"
25147,"11020","중구","1102070","다산동","1102070010007"
25153,"11020","중구","1102070","다산동","1102070020005"
25215,"11020","중구","1102070","다산동","1102070010003"
25162,"11020","중구","1102070","다산동","1102070020014"
25150,"11020","중구","1102070","다산동","1102070020002"
25148,"11020","중구","1102070","다산동","1102070010008"
25144,"11020","중구","1102070","다산동","1102070010004"
25154,"11020","중구","1102070","다산동","1102070020006"
25155,"11020","중구","1102070","다산동","1102070020007"
25151,"11020","중구","1102070","다산동","1102070020003"
25160,"11020","중구","1102070","다산동","1102070020012"
25145,"11020","중구","1102070","다산동","1102070010005"
25146,"11020","중구","1102070","다산동","1102070010006"
25159,"11020","중구","1102070","다산동","1102070020011"
25164,"11020","중구","1102070","다산동","1102070020016"
25156,"11020","중구","1102070","다산동","1102070020008"
25157,"11020","중구","1102070","다산동","1102070020009"
25163,"11020","중구","1102070","다산동","1102070020015"
25213,"11020","중구","1102070","다산동","1102070010001"
25214,"11020","중구","1102070","다산동","1102070010002"
25158,"11020","중구","1102070","다산동","1102070020010"
25189,"11020","중구","1102071","약수동","1102071010113"
25193,"11020","중구","1102071","약수동","1102071020002"
25190,"11020","중구","1102071","약수동","1102071010114"
25194,"11020","중구","1102071","약수동","1102071020003"
25195,"11020","중구","1102071","약수동","1102071020004"
25196,"11020","중구","1102071","약수동","1102071020005"
25165,"11020","중구","1102071","약수동","1102071010001"
25188,"11020","중구","1102071","약수동","1102071010112"
25175,"11020","중구","1102071","약수동","1102071010011"
25176,"11020","중구","1102071","약수동","1102071010012"
25177,"11020","중구","1102071","약수동","1102071010101"
25178,"11020","중구","1102071","약수동","1102071010102"
25179,"11020","중구","1102071","약수동","1102071010103"
25180,"11020","중구","1102071","약수동","1102071010104"
25181,"11020","중구","1102071","약수동","1102071010105"
25182,"11020","중구","1102071","약수동","1102071010106"
25183,"11020","중구","1102071","약수동","1102071010107"
25184,"11020","중구","1102071","약수동","1102071010108"
25185,"11020","중구","1102071","약수동","1102071010109"
25186,"11020","중구","1102071","약수동","1102071010110"
25187,"11020","중구","1102071","약수동","1102071010111"
25174,"11020","중구","1102071","약수동","1102071010010"
25166,"11020","중구","1102071","약수동","1102071010002"
25191,"11020","중구","1102071","약수동","1102071010201"
25192,"11020","중구","1102071","약수동","1102071020001"
25169,"11020","중구","1102071","약수동","1102071010005"
25170,"11020","중구","1102071","약수동","1102071010006"
25167,"11020","중구","1102071","약수동","1102071010003"
25168,"11020","중구","1102071","약수동","1102071010004"
25173,"11020","중구","1102071","약수동","1102071010009"
25171,"11020","중구","1102071","약수동","1102071010007"
25172,"11020","중구","1102071","약수동","1102071010008"
25124,"11020","중구","1102072","청구동","1102072010308"
25125,"11020","중구","1102072","청구동","1102072010309"
25115,"11020","중구","1102072","청구동","1102072010103"
25116,"11020","중구","1102072","청구동","1102072010104"
25119,"11020","중구","1102072","청구동","1102072010303"
25120,"11020","중구","1102072","청구동","1102072010304"
25121,"11020","중구","1102072","청구동","1102072010305"
25123,"11020","중구","1102072","청구동","1102072010307"
25202,"11020","중구","1102072","청구동","1102072010006"
25203,"11020","중구","1102072","청구동","1102072010007"
25114,"11020","중구","1102072","청구동","1102072010102"
25205,"11020","중구","1102072","청구동","1102072010009"
25098,"11020","중구","1102072","청구동","1102072010011"
25099,"11020","중구","1102072","청구동","1102072010012"
25117,"11020","중구","1102072","청구동","1102072010301"
25118,"11020","중구","1102072","청구동","1102072010302"
25103,"11020","중구","1102072","청구동","1102072010016"
25104,"11020","중구","1102072","청구동","1102072010017"
25105,"11020","중구","1102072","청구동","1102072010101"
25122,"11020","중구","1102072","청구동","1102072010306"
25201,"11020","중구","1102072","청구동","1102072010005"
25197,"11020","중구","1102072","청구동","1102072010001"
25198,"11020","중구","1102072","청구동","1102072010002"
25204,"11020","중구","1102072","청구동","1102072010008"
25097,"11020","중구","1102072","청구동","1102072010010"
25102,"11020","중구","1102072","청구동","1102072010015"
25100,"11020","중구","1102072","청구동","1102072010013"
25101,"11020","중구","1102072","청구동","1102072010014"
25199,"11020","중구","1102072","청구동","1102072010003"
25200,"11020","중구","1102072","청구동","1102072010004"
25231,"11020","중구","1102073","동화동","1102073010701"
25219,"11020","중구","1102073","동화동","1102073010004"
25230,"11020","중구","1102073","동화동","1102073010403"
25216,"11020","중구","1102073","동화동","1102073010001"
25217,"11020","중구","1102073","동화동","1102073010002"
25218,"11020","중구","1102073","동화동","1102073010003"
25223,"11020","중구","1102073","동화동","1102073010008"
25220,"11020","중구","1102073","동화동","1102073010005"
25221,"11020","중구","1102073","동화동","1102073010006"
25222,"11020","중구","1102073","동화동","1102073010007"
25227,"11020","중구","1102073","동화동","1102073010301"
25224,"11020","중구","1102073","동화동","1102073010009"
25225,"11020","중구","1102073","동화동","1102073010010"
25226,"11020","중구","1102073","동화동","1102073010011"
25228,"11020","중구","1102073","동화동","1102073010401"
25229,"11020","중구","1102073","동화동","1102073010402"
25356,"11030","용산구","1103051","후암동","1103051010005"
25340,"11030","용산구","1103051","후암동","1103051020013"
25330,"11030","용산구","1103051","후암동","1103051020003"
25329,"11030","용산구","1103051","후암동","1103051020002"
25331,"11030","용산구","1103051","후암동","1103051020004"
25332,"11030","용산구","1103051","후암동","1103051020005"
25341,"11030","용산구","1103051","후암동","1103051020014"
25346,"11030","용산구","1103051","후암동","1103051020019"
25355,"11030","용산구","1103051","후암동","1103051010004"
25338,"11030","용산구","1103051","후암동","1103051020011"
25333,"11030","용산구","1103051","후암동","1103051020006"
25354,"11030","용산구","1103051","후암동","1103051010003"
25342,"11030","용산구","1103051","후암동","1103051020015"
25343,"11030","용산구","1103051","후암동","1103051020016"
25294,"11030","용산구","1103051","후암동","1103051020001"
25335,"11030","용산구","1103051","후암동","1103051020008"
25352,"11030","용산구","1103051","후암동","1103051010001"
25353,"11030","용산구","1103051","후암동","1103051010002"
25344,"11030","용산구","1103051","후암동","1103051020017"
25334,"11030","용산구","1103051","후암동","1103051020007"
25289,"11030","용산구","1103051","후암동","1103051020012"
25290,"11030","용산구","1103051","후암동","1103051010006"
25293,"11030","용산구","1103051","후암동","1103051010009"
25336,"11030","용산구","1103051","후암동","1103051020009"
25337,"11030","용산구","1103051","후암동","1103051020010"
25292,"11030","용산구","1103051","후암동","1103051010008"
25348,"11030","용산구","1103051","후암동","1103051030001"
25345,"11030","용산구","1103051","후암동","1103051020018"
25347,"11030","용산구","1103051","후암동","1103051020020"
25291,"11030","용산구","1103051","후암동","1103051010007"
25318,"11030","용산구","1103052","용산2가동","1103052010012"
25328,"11030","용산구","1103052","용산2가동","1103052020005"
25326,"11030","용산구","1103052","용산2가동","1103052020003"
25320,"11030","용산구","1103052","용산2가동","1103052010014"
25299,"11030","용산구","1103052","용산2가동","1103052010007"
25327,"11030","용산구","1103052","용산2가동","1103052020004"
25297,"11030","용산구","1103052","용산2가동","1103052010005"
25319,"11030","용산구","1103052","용산2가동","1103052010013"
25298,"11030","용산구","1103052","용산2가동","1103052010006"
25296,"11030","용산구","1103052","용산2가동","1103052010004"
25295,"11030","용산구","1103052","용산2가동","1103052010003"
25300,"11030","용산구","1103052","용산2가동","1103052010008"
25321,"11030","용산구","1103052","용산2가동","1103052010015"
25303,"11030","용산구","1103052","용산2가동","1103052010011"
25409,"11030","용산구","1103052","용산2가동","1103052020006"
25322,"11030","용산구","1103052","용산2가동","1103052010016"
25301,"11030","용산구","1103052","용산2가동","1103052010009"
25324,"11030","용산구","1103052","용산2가동","1103052020001"
25325,"11030","용산구","1103052","용산2가동","1103052020002"
25323,"11030","용산구","1103052","용산2가동","1103052010017"
25349,"11030","용산구","1103052","용산2가동","1103052010001"
25302,"11030","용산구","1103052","용산2가동","1103052010010"
25350,"11030","용산구","1103052","용산2가동","1103052010002"
25234,"11030","용산구","1103053","남영동","1103053020007"
25415,"11030","용산구","1103053","남영동","1103053020005"
25416,"11030","용산구","1103053","남영동","1103053020006"
25238,"11030","용산구","1103053","남영동","1103053020011"
25235,"11030","용산구","1103053","남영동","1103053020008"
25236,"11030","용산구","1103053","남영동","1103053020009"
25237,"11030","용산구","1103053","남영동","1103053020010"
25412,"11030","용산구","1103053","남영동","1103053020002"
25413,"11030","용산구","1103053","남영동","1103053020003"
25410,"11030","용산구","1103053","남영동","1103053010001"
25411,"11030","용산구","1103053","남영동","1103053020001"
25414,"11030","용산구","1103053","남영동","1103053020004"
25247,"11030","용산구","1103057","원효로2동","1103057010009"
25239,"11030","용산구","1103057","원효로2동","1103057010001"
25245,"11030","용산구","1103057","원효로2동","1103057010007"
