행정동_ID,승객_수,승객_수_00시,승객_수_01시,승객_수_02시,승객_수_03시,승객_수_04시,승객_수_05시,승객_수_06시,승객_수_07시,승객_수_08시,승객_수_09시,승객_수_10시,승객_수_11시,승객_수_12시,승객_수_13시,승객_수_14시,승객_수_15시,승객_수_16시,승객_수_17시,승객_수_18시,승객_수_19시,승객_수_20시,승객_수_21시,승객_수_22시,승객_수_23시
1112073,331718.0,1331.0,438.0,229.0,212.0,2889.0,4071.0,8871.0,19402.0,25981.0,19229.0,17101.0,17770.0,19381.0,20261.0,19635.0,20950.0,23385.0,23869.0,24984.0,19038.0,13716.0,12289.0,11416.0,5270.0
1112074,418262.0,2302.0,340.0,166.0,156.0,5474.0,9055.0,15969.0,31795.0,37620.0,27550.0,21918.0,21473.0,22564.0,22387.0,21227.0,23080.0,25780.0,26993.0,26857.0,21222.0,16418.0,15810.0,14501.0,7605.0
1113052,517082.0,752.0,143.0,72.0,53.0,3849.0,11052.0,15313.0,35329.0,48538.0,40120.0,32496.0,34361.0,36019.0,33686.0,32078.0,33582.0,36051.0,35931.0,32056.0,18426.0,13375.0,11209.0,8554.0,4037.0
1113062,1150119.0,1582.0,361.0,327.0,218.0,4234.0,17934.0,40836.0,103270.0,124779.0,86240.0,69803.0,67008.0,70215.0,67298.0,64015.0,65477.0,73249.0,73881.0,70510.0,45833.0,34931.0,30682.0,24672.0,12764.0
1113064,277438.0,592.0,18.0,0.0,0.0,1277.0,3638.0,9339.0,20917.0,21951.0,17230.0,14999.0,15170.0,16242.0,15849.0,16480.0,16952.0,18710.0,19182.0,19445.0,15414.0,11515.0,10269.0,9403.0,2846.0
1113065,167778.0,2522.0,405.0,87.0,83.0,64.0,1369.0,2452.0,6565.0,9064.0,7410.0,7399.0,7795.0,8774.0,9463.0,10172.0,11049.0,12303.0,12898.0,13930.0,11391.0,9325.0,9219.0,7846.0,6193.0
1113066,206065.0,1136.0,147.0,18.0,29.0,257.0,2478.0,7193.0,16226.0,17219.0,12198.0,11659.0,11308.0,11967.0,11954.0,12746.0,12782.0,14551.0,14657.0,13739.0,9925.0,7643.0,6933.0,5986.0,3314.0
1113068,606446.0,1298.0,200.0,104.0,136.0,2951.0,10302.0,19495.0,46423.0,56954.0,42286.0,35720.0,35096.0,36893.0,36416.0,38718.0,45044.0,46280.0,41340.0,34124.0,22401.0,17247.0,16563.0,14050.0,6405.0
1113069,377077.0,1518.0,480.0,215.0,106.0,3652.0,6184.0,13674.0,37548.0,40443.0,25085.0,21059.0,21672.0,23410.0,22236.0,20964.0,21709.0,23411.0,23418.0,22208.0,15143.0,10419.0,9585.0,8257.0,4681.0
1113070,370319.0,972.0,218.0,115.0,137.0,1373.0,5686.0,13194.0,29393.0,32726.0,24292.0,20528.0,21107.0,21938.0,23409.0,22966.0,23863.0,27676.0,26055.0,20624.0,14959.0,12781.0,11699.0,9844.0,4764.0
1113071,170556.0,436.0,96.0,2.0,0.0,2681.0,3932.0,9891.0,20184.0,19743.0,13749.0,10679.0,9820.0,9886.0,9713.0,8608.0,8638.0,8985.0,9080.0,8374.0,5246.0,3411.0,3318.0,2726.0,1358.0
1113072,324997.0,1219.0,210.0,26.0,13.0,3558.0,5132.0,11490.0,24156.0,30153.0,22255.0,17232.0,16262.0,17297.0,18121.0,17804.0,19082.0,20486.0,21464.0,22314.0,16887.0,12099.0,11765.0,10418.0,5554.0
1113073,1306404.0,4074.0,699.0,289.0,212.0,1253.0,9745.0,22947.0,55205.0,84455.0,60358.0,52593.0,60949.0,63096.0,63623.0,68864.0,77296.0,92229.0,139271.0,207564.0,68976.0,55562.0,54980.0,42558.0,19606.0
1113074,210649.0,933.0,461.0,230.0,220.0,430.0,1973.0,4317.0,9412.0,13118.0,10770.0,10500.0,10817.0,11933.0,12395.0,12673.0,13951.0,15691.0,16359.0,17583.0,13439.0,10832.0,10805.0,9737.0,2070.0
1113075,2439218.0,20488.0,3553.0,2066.0,1220.0,2236.0,19135.0,34311.0,71337.0,117838.0,92919.0,86566.0,101146.0,127700.0,137916.0,142187.0,166586.0,197482.0,221230.0,206336.0,149828.0,144908.0,151111.0,156573.0,84546.0
1113076,864753.0,3982.0,512.0,110.0,55.0,3899.0,12433.0,21833.0,44732.0,59111.0,49044.0,43800.0,44567.0,50256.0,53253.0,52525.0,56261.0,65187.0,68439.0,70821.0,46657.0,35708.0,35884.0,29578.0,16106.0
1114059,561209.0,1723.0,224.0,179.0,99.0,216.0,3634.0,10735.0,33039.0,46200.0,27577.0,23214.0,24687.0,27926.0,29753.0,29471.0,29959.0,33524.0,46829.0,66682.0,30212.0,27370.0,31390.0,25552.0,11014.0
1114060,1208804.0,5232.0,1054.0,637.0,556.0,1134.0,10963.0,22078.0,58428.0,89673.0,60215.0,51749.0,56353.0,71947.0,74333.0,72416.0,81270.0,93663.0,110680.0,99810.0,64049.0,54452.0,54480.0,50895.0,22737.0
1114061,108473.0,658.0,242.0,99.0,124.0,212.0,1167.0,2285.0,4681.0,6877.0,5573.0,4849.0,5809.0,7102.0,6678.0,7063.0,8030.0,9547.0,7857.0,7360.0,5554.0,4627.0,5037.0,4845.0,2197.0
1114063,67032.0,102.0,3.0,0.0,0.0,0.0,259.0,1797.0,5170.0,7825.0,4991.0,4303.0,4260.0,4370.0,4257.0,4341.0,4164.0,4501.0,4420.0,4318.0,2474.0,1904.0,1633.0,1330.0,610.0
1114066,5813847.0,50227.0,13353.0,8201.0,7762.0,8704.0,63236.0,84478.0,178624.0,263911.0,197915.0,170116.0,193839.0,233832.0,265331.0,290346.0,337073.0,407499.0,481352.0,557625.0,430913.0,393760.0,459208.0,460439.0,256103.0
1114068,204201.0,3698.0,926.0,998.0,662.0,887.0,1693.0,2438.0,5047.0,9834.0,8835.0,7539.0,8369.0,10195.0,11566.0,12646.0,13051.0,14235.0,14778.0,17696.0,14571.0,11510.0,12485.0,11836.0,8706.0
1114069,182097.0,649.0,128.0,93.0,28.0,460.0,2085.0,4863.0,12545.0,18339.0,12886.0,9558.0,9471.0,10905.0,11394.0,11575.0,11332.0,12559.0,13697.0,12129.0,8454.0,6391.0,5371.0,4688.0,2497.0
1114070,139915.0,441.0,68.0,51.0,28.0,563.0,2615.0,4797.0,11384.0,15920.0,10131.0,7213.0,6570.0,7069.0,7483.0,7269.0,7840.0,8739.0,9365.0,9707.0,6676.0,5062.0,4743.0,3975.0,2206.0
1114071,212457.0,2356.0,403.0,210.0,122.0,937.0,2341.0,4250.0,9018.0,13600.0,10969.0,8958.0,9584.0,10741.0,12560.0,12474.0,13328.0,14968.0,15691.0,16136.0,13139.0,10771.0,12008.0,11251.0,6642.0
1114072,228192.0,592.0,124.0,46.0,59.0,1214.0,3048.0,5093.0,14277.0,21062.0,16324.0,12761.0,11638.0,13068.0,13855.0,13133.0,14628.0,16796.0,17035.0,19489.0,11028.0,7756.0,6813.0,5385.0,2968.0
1114073,883111.0,2061.0,132.0,71.0,81.0,1129.0,11452.0,22989.0,65509.0,91869.0,60468.0,46757.0,47519.0,50457.0,52368.0,51887.0,56812.0,62931.0,65563.0,69410.0,39200.0,27647.0,25147.0,21596.0,10056.0
1114074,1473704.0,5057.0,498.0,179.0,195.0,1929.0,15049.0,37206.0,110130.0,141722.0,90290.0,60842.0,59312.0,63519.0,65124.0,65937.0,75305.0,91759.0,137965.0,185965.0,92634.0,58513.0,51147.0,41784.0,21643.0
1114075,211826.0,1800.0,213.0,92.0,116.0,380.0,1312.0,3778.0,9979.0,14725.0,11112.0,9263.0,10429.0,10966.0,11599.0,11966.0,12577.0,14062.0,16558.0,18678.0,13306.0,10956.0,10961.0,10675.0,6323.0
1114076,746898.0,3768.0,73.0,0.0,0.0,555.0,10123.0,17193.0,39130.0,60297.0,41029.0,29619.0,31373.0,36357.0,38529.0,37487.0,42203.0,47274.0,59316.0,70112.0,42967.0,36757.0,39899.0,39323.0,23514.0
1114077,1383962.0,5382.0,697.0,382.0,337.0,1052.0,11316.0,23053.0,66655.0,106335.0,66438.0,54616.0,62742.0,67333.0,71673.0,70389.0,75889.0,90111.0,126752.0,170707.0,81843.0,67236.0,72014.0,60251.0,30759.0
1114078,822803.0,2797.0,438.0,296.0,316.0,1799.0,10389.0,22347.0,62003.0,91532.0,55863.0,44438.0,45823.0,48776.0,48901.0,45257.0,48154.0,55120.0,60101.0,64552.0,34370.0,26466.0,24039.0,19438.0,9588.0
1115051,1742024.0,7172.0,915.0,542.0,302.0,2082.0,16332.0,38506.0,112337.0,144722.0,84007.0,67614.0,72615.0,83587.0,90606.0,94487.0,105520.0,119758.0,136673.0,157979.0,105030.0,97572.0,90810.0,77620.0,35236.0
1115052,821704.0,1281.0,252.0,158.0,139.0,1397.0,15216.0,35629.0,99270.0,114304.0,69041.0,48764.0,44331.0,45845.0,42744.0,38740.0,38800.0,43615.0,46443.0,45738.0,27464.0,20362.0,18388.0,15922.0,7861.0
1115053,599813.0,1182.0,319.0,215.0,218.0,1933.0,10217.0,23028.0,59544.0,74219.0,43467.0,34962.0,33721.0,35070.0,34260.0,31368.0,32748.0,36213.0,37102.0,38970.0,21686.0,16336.0,14427.0,12599.0,6009.0
1115054,277642.0,1097.0,217.0,211.0,114.0,1925.0,5030.0,11279.0,26225.0,28778.0,21411.0,16128.0,16332.0,16717.0,17079.0,15045.0,15550.0,18019.0,16580.0,15455.0,10506.0,7687.0,6704.0,6264.0,3289.0
1115057,132408.0,397.0,5.0,0.0,0.0,1717.0,3675.0,6873.0,14154.0,14608.0,10768.0,8249.0,7422.0,7682.0,7323.0,6489.0,6235.0,7208.0,7649.0,7518.0,4816.0,3450.0,2788.0,2276.0,1106.0
1115058,201486.0,1390.0,234.0,113.0,62.0,1622.0,3599.0,7054.0,16060.0,17741.0,13265.0,10287.0,9700.0,10185.0,10622.0,10246.0,11378.0,12776.0,13560.0,15810.0,11582.0,7242.0,6839.0,6455.0,3664.0
1115059,100237.0,205.0,5.0,0.0,0.0,2146.0,2920.0,3845.0,7245.0,8114.0,5871.0,5984.0,5494.0,5414.0,6086.0,5337.0,6115.0,8773.0,6417.0,6703.0,4412.0,3250.0,2742.0,2164.0,995.0
1115060,173114.0,933.0,137.0,96.0,86.0,1505.0,3529.0,7585.0,18108.0,18744.0,11837.0,9373.0,9283.0,10259.0,9912.0,9013.0,9203.0,10246.0,10427.0,10259.0,6858.0,5418.0,4407.0,3855.0,2041.0
1115061,125660.0,549.0,34.0,1.0,0.0,1036.0,3158.0,5755.0,11845.0,13215.0,8982.0,6942.0,6306.0,6390.0,7093.0,6550.0,8598.0,8782.0,7353.0,7220.0,5331.0,3372.0,3213.0,2698.0,1237.0
1115062,152101.0,205.0,24.0,14.0,22.0,2076.0,3990.0,7729.0,15362.0,15959.0,11199.0,9097.0,8369.0,8938.0,9487.0,8784.0,8081.0,8978.0,8815.0,8496.0,5231.0,3740.0,3337.0,3081.0,1087.0
1115063,177498.0,491.0,93.0,81.0,56.0,2880.0,6474.0,9450.0,18535.0,18384.0,13222.0,10956.0,10525.0,10357.0,9494.0,9046.0,9207.0,9574.0,9866.0,8812.0,6118.0,5090.0,4140.0,3220.0,1427.0
1115064,173630.0,289.0,9.0,0.0,0.0,625.0,2942.0,5041.0,12721.0,14162.0,10532.0,9522.0,9222.0,10142.0,10424.0,10804.0,11095.0,12164.0,11996.0,12749.0,8375.0,6869.0,5700.0,5639.0,2608.0
1115065,96026.0,221.0,0.0,0.0,0.0,155.0,996.0,3645.0,8851.0,8104.0,6350.0,5072.0,4976.0,5242.0,6207.0,5782.0,5770.0,6273.0,6582.0,6191.0,3777.0,3565.0,3608.0,3412.0,1247.0
1115066,792075.0,1848.0,448.0,413.0,161.0,4213.0,16082.0,35762.0,91705.0,91406.0,59605.0,45013.0,45926.0,44992.0,43980.0,40802.0,43842.0,53558.0,45590.0,42662.0,25961.0,19284.0,17282.0,14234.0,7306.0
1115069,160591.0,540.0,10.0,0.0,0.0,303.0,1256.0,3827.0,11503.0,10279.0,8666.0,7486.0,7619.0,8141.0,9561.0,9938.0,10794.0,11622.0,11651.0,13837.0,8606.0,7229.0,6975.0,8035.0,2713.0
1115070,347271.0,504.0,23.0,0.0,0.0,454.0,6786.0,15772.0,43210.0,42111.0,27240.0,21236.0,20240.0,20194.0,21228.0,18125.0,18171.0,20523.0,20682.0,18610.0,10089.0,6833.0,6594.0,6059.0,2587.0
1115071,428397.0,1111.0,31.0,0.0,0.0,265.0,4176.0,10754.0,28663.0,32593.0,24138.0,20950.0,21513.0,23368.0,24682.0,24288.0,29198.0,32018.0,33897.0,29692.0,20166.0,16712.0,18266.0,24907.0,7009.0
1115072,834787.0,4964.0,998.0,965.0,497.0,3179.0,15921.0,29791.0,73559.0,95080.0,54481.0,38207.0,37577.0,38795.0,39344.0,39022.0,43316.0,48119.0,52432.0,62314.0,45377.0,32275.0,32224.0,29869.0,16481.0
1116051,403531.0,3122.0,830.0,256.0,248.0,372.0,3004.0,9346.0,25076.0,28645.0,20770.0,17400.0,18053.0,19131.0,21016.0,21471.0,23454.0,26701.0,30430.0,37458.0,27501.0,20056.0,19980.0,18431.0,10780.0
1116052,410140.0,1321.0,209.0,92.0,47.0,379.0,4306.0,12817.0,30760.0,41043.0,26409.0,19453.0,19852.0,21454.0,21620.0,20680.0,22265.0,26429.0,34334.0,46169.0,19515.0,13614.0,12404.0,10033.0,4935.0
1116053,220281.0,941.0,328.0,153.0,141.0,1804.0,4010.0,6594.0,17672.0,21227.0,14559.0,11742.0,11414.0,11877.0,11875.0,12263.0,14938.0,15690.0,14641.0,15933.0,10311.0,6789.0,6422.0,5758.0,3199.0
1116054,975914.0,2021.0,200.0,68.0,86.0,1253.0,18011.0,30536.0,82660.0,97699.0,59097.0,47796.0,49642.0,55068.0,54258.0,52615.0,60443.0,65937.0,72438.0,76574.0,43898.0,33900.0,32613.0,28434.0,10667.0
1116055,256414.0,889.0,62.0,51.0,60.0,2909.0,4733.0,8342.0,19780.0,24467.0,17320.0,13730.0,12907.0,13402.0,13570.0,13003.0,13680.0,14464.0,15972.0,18234.0,15208.0,10662.0,9689.0,8607.0,4673.0
1116057,143770.0,153.0,9.0,0.0,0.0,1832.0,3964.0,7215.0,16600.0,18715.0,12746.0,8966.0,7743.0,8265.0,8159.0,7300.0,7141.0,7325.0,7757.0,6893.0,4475.0,3139.0,2517.0,1906.0,950.0
1116058,130521.0,1732.0,232.0,71.0,91.0,273.0,821.0,1974.0,4067.0,5881.0,4619.0,4812.0,5264.0,6401.0,7181.0,7352.0,8549.0,9530.0,9784.0,12178.0,10902.0,7571.0,8065.0,8394.0,4777.0
1116059,156894.0,475.0,109.0,32.0,32.0,1247.0,3077.0,5618.0,14087.0,17361.0,11115.0,8264.0,8576.0,9062.0,9685.0,8678.0,9729.0,9971.0,9597.0,8822.0,6507.0,5012.0,4397.0,3719.0,1722.0
1116061,435181.0,1997.0,448.0,255.0,266.0,4176.0,6019.0,13246.0,32341.0,39042.0,30205.0,24584.0,24837.0,25602.0,25706.0,24307.0,25254.0,28292.0,28467.0,30877.0,17878.0,14935.0,15603.0,14552.0,6292.0
1116063,249857.0,1166.0,191.0,113.0,79.0,2329.0,3528.0,6302.0,12767.0,14797.0,12245.0,9991.0,10145.0,11911.0,12232.0,12096.0,14457.0,15903.0,18618.0,21856.0,19606.0,14482.0,13866.0,13027.0,8150.0
1116064,1307609.0,4961.0,624.0,439.0,187.0,1532.0,13226.0,30887.0,90482.0,106359.0,59024.0,49992.0,54087.0,61912.0,65063.0,69136.0,78694.0,90678.0,122725.0,149549.0,73183.0,57403.0,57245.0,48127.0,22094.0
1116065,62244.0,375.0,8.0,0.0,0.0,338.0,955.0,1523.0,3171.0,5294.0,4068.0,3665.0,3511.0,4115.0,4005.0,3797.0,3951.0,4744.0,4307.0,5099.0,3155.0,1896.0,1703.0,1573.0,991.0
1116066,60364.0,91.0,6.0,0.0,0.0,321.0,976.0,1978.0,3968.0,5429.0,4288.0,3647.0,3690.0,3758.0,4030.0,3526.0,3858.0,4497.0,4154.0,5641.0,2109.0,1651.0,1273.0,1005.0,468.0
1116067,753445.0,1339.0,570.0,600.0,410.0,930.0,10170.0,28511.0,69160.0,80226.0,49920.0,44723.0,43760.0,47279.0,45337.0,44711.0,49791.0,52308.0,48608.0,42027.0,28834.0,21478.0,19522.0,17130.0,6101.0
1116069,494093.0,1509.0,331.0,167.0,114.0,2889.0,9905.0,16616.0,40259.0,52428.0,34203.0,27621.0,27660.0,28037.0,27681.0,27972.0,28247.0,30402.0,32552.0,33043.0,20838.0,17533.0,15636.0,13029.0,5421.0
1116070,525196.0,1351.0,325.0,219.0,105.0,1811.0,8505.0,16838.0,44860.0,54605.0,31711.0,24038.0,24867.0,27302.0,26149.0,25588.0,28766.0,35641.0,49195.0,47728.0,23170.0,17268.0,16041.0,14287.0,4826.0
1116071,1062366.0,1678.0,351.0,245.0,189.0,2391.0,10974.0,25107.0,57556.0,67472.0,48207.0,45081.0,52823.0,57214.0,60828.0,68572.0,71615.0,76081.0,89876.0,102176.0,63310.0,51644.0,48959.0,45866.0,14151.0
1116072,234122.0,181.0,15.0,1.0,0.0,1036.0,5779.0,11601.0,28814.0,27734.0,17237.0,14006.0,14316.0,13938.0,13077.0,12955.0,13718.0,14685.0,14160.0,11671.0,6449.0,4976.0,3606.0,3050.0,1117.0
1116073,2216942.0,5313.0,810.0,341.0,556.0,7236.0,56595.0,96719.0,257230.0,338622.0,190412.0,125522.0,114904.0,118994.0,115712.0,101740.0,101676.0,111627.0,115452.0,111999.0,75562.0,55791.0,50128.0,42528.0,21473.0
1116074,964610.0,3641.0,708.0,663.0,316.0,2148.0,7649.0,17017.0,47184.0,60398.0,38745.0,36448.0,41562.0,48644.0,52697.0,55862.0,65176.0,73063.0,88634.0,103399.0,56222.0,49242.0,51134.0,45638.0,18420.0
1117051,2104744.0,12222.0,1253.0,631.0,477.0,6087.0,38095.0,57081.0,152966.0,181080.0,115658.0,85661.0,86508.0,100493.0,107700.0,111335.0,121204.0,137178.0,158136.0,172408.0,115531.0,99795.0,106458.0,89926.0,46861.0
1117052,108861.0,139.0,7.0,9.0,5.0,230.0,1210.0,5729.0,13895.0,13458.0,8809.0,7005.0,6069.0,5722.0,5877.0,5680.0,5916.0,6407.0,5827.0,5734.0,3640.0,2724.0,2126.0,1715.0,928.0
1117054,2582862.0,10793.0,821.0,184.0,297.0,4318.0,56675.0,73099.0,170589.0,239545.0,158445.0,103968.0,99496.0,110490.0,114410.0,111813.0,121815.0,145044.0,223240.0,319331.0,169612.0,114321.0,101851.0,85443.0,47262.0
1117055,214952.0,400.0,33.0,19.0,83.0,1631.0,3837.0,4917.0,9794.0,14024.0,11676.0,10259.0,11294.0,12054.0,12616.0,12589.0,13975.0,14686.0,17238.0,16693.0,12925.0,9736.0,10373.0,9014.0,5086.0
1117056,726867.0,1924.0,104.0,75.0,109.0,8236.0,17737.0,18100.0,41454.0,56161.0,38455.0,29221.0,30050.0,33188.0,36570.0,37227.0,41881.0,48709.0,56911.0,70508.0,45148.0,34652.0,35596.0,29571.0,15280.0
1117061,380233.0,1607.0,372.0,224.0,282.0,2426.0,5627.0,11924.0,28515.0,32815.0,22971.0,19749.0,19828.0,22323.0,20993.0,21883.0,25254.0,29269.0,27039.0,24435.0,15941.0,18384.0,12459.0,10539.0,5374.0
1117062,290015.0,631.0,67.0,0.0,0.0,2888.0,5623.0,14139.0,28013.0,29240.0,21843.0,18862.0,17305.0,18069.0,17410.0,16076.0,17238.0,17528.0,16839.0,15494.0,10358.0,7959.0,6238.0,5492.0,2703.0
1117064,328899.0,1340.0,378.0,288.0,284.0,2784.0,5840.0,11736.0,21195.0,24971.0,18605.0,15297.0,14950.0,15759.0,17260.0,16264.0,18143.0,20301.0,23180.0,25680.0,21452.0,15824.0,15689.0,13584.0,8095.0
1117065,122402.0,119.0,3.0,0.0,0.0,1061.0,2601.0,6487.0,14328.0,13733.0,9605.0,7365.0,7046.0,6978.0,6576.0,6379.0,6616.0,7051.0,7192.0,6463.0,4187.0,3155.0,2463.0,1983.0,1011.0
1117067,417781.0,1008.0,336.0,387.0,315.0,1840.0,9779.0,18776.0,46962.0,49978.0,30240.0,24561.0,23362.0,24757.0,23268.0,20828.0,21464.0,23337.0,22853.0,21132.0,15838.0,11833.0,11131.0,8657.0,5139.0
1117068,673823.0,679.0,65.0,173.0,107.0,2619.0,12502.0,31561.0,84744.0,92203.0,54868.0,37532.0,33353.0,34926.0,33780.0,31411.0,33399.0,37584.0,37762.0,38104.0,24459.0,17469.0,15201.0,12662.0,6660.0
1117069,760457.0,1580.0,201.0,167.0,338.0,1851.0,14608.0,32249.0,87471.0,96941.0,50773.0,36951.0,37661.0,39840.0,36514.0,34366.0,38825.0,50763.0,46455.0,48752.0,32827.0,22148.0,21596.0,17722.0,9858.0
1117070,201309.0,1118.0,128.0,77.0,113.0,3282.0,5602.0,5816.0,10366.0,16038.0,11428.0,9534.0,9115.0,9528.0,10403.0,9933.0,10870.0,12968.0,17706.0,17718.0,12367.0,9052.0,8598.0,6050.0,3499.0
1117071,796918.0,4345.0,339.0,44.0,174.0,6311.0,17130.0,24768.0,54882.0,72643.0,50469.0,40906.0,38880.0,39969.0,40488.0,41030.0,47924.0,56628.0,65679.0,57999.0,34870.0,37940.0,27148.0,21559.0,14793.0
1117072,957700.0,1515.0,307.0,393.0,406.0,4134.0,17383.0,41057.0,96412.0,101453.0,66630.0,50055.0,49882.0,51773.0,49845.0,47981.0,50686.0,58772.0,60648.0,61487.0,45380.0,33845.0,30176.0,24953.0,12527.0
1118051,2238178.0,3946.0,391.0,275.0,297.0,4449.0,21413.0,35846.0,89941.0,129299.0,86173.0,58626.0,61822.0,75134.0,85717.0,95841.0,117967.0,156373.0,299557.0,400226.0,190336.0,123514.0,107734.0,63585.0,29716.0
1118052,739351.0,1247.0,58.0,21.0,16.0,2201.0,11241.0,24545.0,66068.0,70138.0,44187.0,32559.0,32270.0,35574.0,36032.0,35328.0,38711.0,45371.0,66828.0,74462.0,44241.0,28394.0,23236.0,18157.0,8466.0
1118053,280736.0,852.0,146.0,119.0,85.0,4700.0,9468.0,11937.0,26863.0,31073.0,21715.0,15933.0,14549.0,14783.0,14661.0,13769.0,13627.0,14911.0,16577.0,16990.0,12128.0,8606.0,7934.0,6034.0,3276.0
1118054,451560.0,1743.0,576.0,332.0,446.0,7064.0,15213.0,16644.0,35251.0,44424.0,33985.0,25246.0,23376.0,23584.0,23621.0,23274.0,24417.0,25911.0,30604.0,30232.0,23085.0,15065.0,12756.0,9946.0,4765.0
1118055,325490.0,1552.0,264.0,212.0,135.0,4825.0,9076.0,11113.0,21723.0,27351.0,20087.0,15806.0,15822.0,18467.0,17555.0,16232.0,17028.0,19970.0,25408.0,25963.0,18862.0,13280.0,11700.0,8617.0,4442.0
1118057,743788.0,2173.0,265.0,253.0,275.0,2378.0,11314.0,23936.0,60014.0,64291.0,43585.0,36340.0,37541.0,39420.0,40564.0,40675.0,45130.0,48164.0,51985.0,57850.0,40392.0,30614.0,29072.0,24605.0,12952.0
1118058,193968.0,213.0,0.0,0.0,0.0,553.0,3935.0,8543.0,20024.0,19804.0,14002.0,12517.0,12555.0,12514.0,11874.0,11580.0,11845.0,13502.0,10754.0,9737.0,6319.0,4680.0,4043.0,3202.0,1772.0
1118059,107794.0,164.0,22.0,0.0,164.0,1225.0,2475.0,3719.0,8672.0,10929.0,7174.0,5644.0,5402.0,5655.0,5621.0,5466.0,6775.0,7316.0,9226.0,8902.0,4760.0,3034.0,2707.0,1876.0,866.0
1118060,220826.0,106.0,0.0,0.0,0.0,4673.0,9636.0,11679.0,26588.0,27074.0,17617.0,14042.0,12226.0,12539.0,12018.0,10722.0,10745.0,11451.0,11417.0,9831.0,6637.0,4629.0,3495.0,2552.0,1149.0
1118061,349338.0,390.0,69.0,126.0,83.0,5891.0,9358.0,13713.0,34651.0,35975.0,24494.0,19792.0,19094.0,20697.0,19616.0,18984.0,19941.0,23065.0,20099.0,18696.0,13724.0,10333.0,9450.0,7342.0,3755.0
1119054,4025897.0,10459.0,991.0,307.0,177.0,1707.0,22131.0,31226.0,73269.0,118513.0,86458.0,84884.0,117980.0,134974.0,163290.0,208803.0,258008.0,333855.0,604375.0,677482.0,321558.0,299237.0,249436.0,164947.0,61830.0
1119055,937887.0,3266.0,275.0,186.0,104.0,997.0,8309.0,16799.0,48095.0,65840.0,43731.0,35865.0,38929.0,43294.0,46483.0,50719.0,53881.0,63075.0,85925.0,137842.0,54917.0,43229.0,43626.0,34685.0,17815.0
1119056,1612633.0,7300.0,1756.0,711.0,405.0,894.0,17065.0,40315.0,110534.0,151235.0,93901.0,72030.0,73259.0,80307.0,81835.0,80662.0,86293.0,98073.0,122015.0,153585.0,88229.0,72474.0,72921.0,69394.0,37440.0
1119061,355845.0,771.0,175.0,94.0,90.0,601.0,3642.0,9710.0,31995.0,41594.0,21334.0,15508.0,16074.0,17265.0,17777.0,17086.0,18050.0,21003.0,29554.0,43927.0,16248.0,11652.0,10227.0,7744.0,3724.0
1119062,493578.0,1551.0,56.0,8.0,15.0,542.0,5273.0,11748.0,34078.0,46355.0,27054.0,21054.0,22190.0,24891.0,24526.0,23903.0,25909.0,31847.0,48624.0,61293.0,27072.0,17908.0,16491.0,14639.0,6551.0
1119063,559582.0,1719.0,162.0,121.0,96.0,2062.0,15094.0,21011.0,52537.0,79384.0,46374.0,30637.0,27196.0,29323.0,28289.0,25983.0,26530.0,31139.0,35145.0,40382.0,20453.0,14772.0,13256.0,11720.0,6197.0
1119065,189086.0,628.0,67.0,0.0,0.0,1412.0,4733.0,7366.0,16282.0,21608.0,15245.0,12263.0,10872.0,10878.0,10814.0,10773.0,10823.0,11469.0,11830.0,10662.0,6522.0,5119.0,4369.0,3449.0,1902.0
1119066,120339.0,103.0,3.0,0.0,0.0,1750.0,5087.0,6346.0,12824.0,15892.0,10967.0,7384.0,6496.0,6389.0,6590.0,6234.0,5731.0,6573.0,6158.0,5360.0,3380.0,2531.0,2038.0,1674.0,829.0
1119067,117580.0,520.0,40.0,0.0,0.0,1259.0,1992.0,3412.0,8764.0,12451.0,8326.0,6482.0,5434.0,5538.0,6132.0,6117.0,6077.0,7045.0,8067.0,9558.0,6120.0,4349.0,4229.0,3655.0,2013.0
1119068,549108.0,1473.0,33.0,0.0,0.0,1607.0,15979.0,21064.0,50813.0,68024.0,42330.0,29135.0,27540.0,28967.0,27829.0,26697.0,27923.0,32475.0,34694.0,35845.0,22657.0,17383.0,15995.0,13578.0,7067.0
1119069,488712.0,911.0,68.0,73.0,22.0,773.0,6509.0,14126.0,44368.0,65181.0,35101.0,24006.0,23884.0,25757.0,25250.0,25206.0,26213.0,28756.0,34790.0,37150.0,19805.0,16072.0,15972.0,13300.0,5419.0
1119070,164007.0,391.0,65.0,19.0,26.0,1885.0,3315.0,4754.0,9820.0,13462.0,10902.0,10139.0,10246.0,10868.0,9562.0,10215.0,10757.0,10794.0,12464.0,9633.0,6661.0,5081.0,4805.0,6377.0,1766.0
1119071,138114.0,765.0,207.0,59.0,31.0,1407.0,2608.0,3001.0,5420.0,9067.0,6582.0,5852.0,6727.0,6795.0,7126.0,7707.0,8278.0,9621.0,11916.0,12840.0,9219.0,6907.0,6747.0,6085.0,3147.0
1119072,1154437.0,2294.0,219.0,61.0,115.0,1406.0,42956.0,43479.0,88610.0,130352.0,92593.0,60097.0,57789.0,61065.0,61242.0,59807.0,62675.0,69996.0,82857.0,82160.0,48415.0,37410.0,31357.0,24331.0,13151.0
