정류소명,좌표X,좌표Y,행정동명,시군구명,ADSTRD_CD_x,ADSTRD_NM,ADSTRD_CD_y
종로2가사거리,126.9877861534,37.5697641508,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
창경궁.서울대학교병원,126.9965201597,37.5791788583,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
종로2가.삼일교,126.9875072018,37.5685822333,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
광화문,126.9780908549,37.5702957096,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
종로1가,126.9810669062,37.5700724512,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
종로1가,126.9813905902,37.5702666069,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
종로2가,126.985541114,37.570087252,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
종로2가,126.9862540445,37.5702679499,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
종로3가.탑골공원,126.9895689652,37.5701875394,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
종로3가.탑골공원,126.9899682503,37.5703886931,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
종로4가.종묘,126.9947286676,37.5704168801,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
종로4가.종묘,126.9952769536,37.5706002885,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
종로5가.광장시장,126.9988533013,37.5707157083,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
종로5가.광장시장,126.9993198827,37.5709076392,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
경복궁,126.9787204661,37.5756938103,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
KT광화문지사,126.9772022826,37.5724045047,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
서린동.SK서린빌딩,126.9802557033,37.5691427552,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
청계1가.광교,126.9849078726,37.5686078815,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
청계2가.수표교,126.99156451,37.5684255774,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
청계4가.세운교,126.9964924987,37.5688576315,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
청계5가.광장시장,126.9998214525,37.5693781242,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
원남동,126.9973383362,37.5745325055,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
창덕궁.우리소리박물관,126.9886344578,37.5772989287,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
안국역.인사동,126.9841842323,37.5758656523,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
조계사.종로경찰서,126.9830699963,37.5723608203,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
조계사.종로경찰서,126.9828944772,37.5724880557,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
안국동,126.982783677,37.5746126493,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
창덕궁.돈화문국악당,126.991061212,37.5774776278,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
청계2가교차로,126.9878778705,37.5684809008,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
광장시장,126.9978384311,37.5695021129,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
혜화경찰서,126.9975710333,37.5725842353,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
청계3가.관수교,126.9937893395,37.5686091615,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
원남동사거리,126.9982123686,37.5757861716,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
조계사,126.9830466419,37.5727970374,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
청계2가.삼일교,126.9872038194,37.5682710519,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
안국역.인사동,126.9854590464,37.5764424624,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
창덕궁,126.9890017091,37.5773032332,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
남인사마당,126.9875496939,37.5713121046,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
종로5가입구.혜화경찰서,126.9976354074,37.5717519731,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
종로4가.종묘공원,126.9944654727,37.5705694658,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
종로3가.1.3.5호선,126.9920672899,37.5710576982,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
종로1.2.3.4가동주민센터,126.9910278513,37.5743637018,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
창덕궁,126.9905175979,37.5760697805,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
원남로터리,126.9973507275,37.576224864,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
수운회관,126.9866594846,37.5751924623,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
낙원상가,126.987422783,37.5737257903,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
금강제화,126.9875700098,37.5705509581,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
종각역YMCA,126.9853306315,37.5702769422,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
인사동들머리.3.1독립선언터,126.9832650777,37.5720296764,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
창경궁.고궁호텔.메이플레이스호텔,126.9973099621,37.576547748,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
종로1가,126.9804546746,37.5702649981,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
종로2가,126.9855773625,37.5700873247,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
종로3가,126.990753581,37.5704277575,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
종로3가,126.990982251,37.5702540089,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
종로4가,126.996855916,37.5705663824,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
안국역,126.9854280305,37.5764286776,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
종로사우나,126.9875872057,37.5737413187,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
종로5가역,127.0000158599,37.5707777845,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
운현궁,126.9868070503,37.5752320419,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
종각.공평유적전시관,126.9830861139,37.5715945112,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
조계사,126.9829895135,37.5738610302,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
창경궁,126.9965211601,37.5791691849,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
창덕궁,126.9902059736,37.5774370421,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
종각역,126.9829140886,37.5693783276,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
인사동.탑골공원,126.988797953,37.5701446228,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
종묘.세운상가,126.9941936743,37.5703916012,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
광장시장,126.9996619273,37.5707588859,종로1·2·3·4가동,종로구,1101061,종로1·2·3·4가동,11110615
명륜3가.성대입구,126.9982901625,37.5827088189,혜화동,종로구,1101073,혜화동,11110650
혜화동로터리.여운형활동터,127.0016943494,37.5862299819,혜화동,종로구,1101073,혜화동,11110650
혜화동로터리,127.0008280557,37.5857259848,혜화동,종로구,1101073,혜화동,11110650
명륜동2가.성균관대입구,126.9992936097,37.5834067263,혜화동,종로구,1101073,혜화동,11110650
혜화역.서울연극센터(장면총리가옥),127.0014345133,37.584037766,혜화동,종로구,1101073,혜화동,11110650
혜화역.동성중고(장면총리가옥),127.0015280585,37.5845415827,혜화동,종로구,1101073,혜화동,11110650
명륜3가종점,126.9928619763,37.5909474119,혜화동,종로구,1101073,혜화동,11110650
명륜새마을금고,126.9966600117,37.5876636376,혜화동,종로구,1101073,혜화동,11110650
샘미용실,126.9932462126,37.5903199403,혜화동,종로구,1101073,혜화동,11110650
서울국제고등학교,126.9972253431,37.5890947727,혜화동,종로구,1101073,혜화동,11110650
서울성곽.성대후문,126.9896241881,37.5893682771,혜화동,종로구,1101073,혜화동,11110650
양현관,126.9936155639,37.5897963848,혜화동,종로구,1101073,혜화동,11110650
국민생활관,126.99888615,37.5898299497,혜화동,종로구,1101073,혜화동,11110650
명륜시장.성대후문,126.9952894617,37.5885243498,혜화동,종로구,1101073,혜화동,11110650
혜화초등학교,126.999881725,37.5872586093,혜화동,종로구,1101073,혜화동,11110650
새마을금고,126.996533,37.587764,혜화동,종로구,1101073,혜화동,11110650
혜화우체국,127.0006520186,37.5860600483,혜화동,종로구,1101073,혜화동,11110650
혜화역1번출구,127.0017605774,37.5834355871,혜화동,종로구,1101073,혜화동,11110650
성균관대학교앞,126.9992643769,37.5833795256,혜화동,종로구,1101073,혜화동,11110650
성대입구,126.9989020621,37.5832326513,혜화동,종로구,1101073,혜화동,11110650
성균관대학교,126.9971586573,37.5850173186,혜화동,종로구,1101073,혜화동,11110650
성대입구,126.9995811411,37.5836656381,혜화동,종로구,1101073,혜화동,11110650
혜화동로터리,127.001025,37.585841,혜화동,종로구,1101073,혜화동,11110650
혜화초등학교,126.9999339318,37.5873791565,혜화동,종로구,1101073,혜화동,11110650
국민생활관,126.999259493,37.5896185675,혜화동,종로구,1101073,혜화동,11110650
서울국제고등학교,126.997135718,37.5890764237,혜화동,종로구,1101073,혜화동,11110650
성대후문.와룡공원,126.9898018201,37.5890441361,혜화동,종로구,1101073,혜화동,11110650
새마을금고,126.996591,37.587869,혜화동,종로구,1101073,혜화동,11110650
명륜시장.성대후문,126.9952573617,37.5887411963,혜화동,종로구,1101073,혜화동,11110650
양현관,126.9937844716,37.5897776871,혜화동,종로구,1101073,혜화동,11110650
샘미용실,126.993432173,37.590265093,혜화동,종로구,1101073,혜화동,11110650
혜화역4번출구,127.0015413078,37.583472298,혜화동,종로구,1101073,혜화동,11110650
성균관대학교,126.9900098022,37.5884673455,혜화동,종로구,1101073,혜화동,11110650
서대문역사거리,126.966960795,37.5662075233,교남동,종로구,1101058,교남동,11110580
강북삼성병원,126.9687255308,37.5680683964,교남동,종로구,1101058,교남동,11110580
서대문.서울시교육청,126.9644319566,37.5681995005,교남동,종로구,1101058,교남동,11110580
서대문역사거리.적십자병원,126.9684410002,37.567780077,교남동,종로구,1101058,교남동,11110580
독립문,126.9614824815,37.571119893,교남동,종로구,1101058,교남동,11110580
서대문3번출구,126.96617073,37.5663869527,교남동,종로구,1101058,교남동,11110580
적십자병원후문앞,126.9651081997,37.5674610509,교남동,종로구,1101058,교남동,11110580
경희궁자이2.3단지,126.9639580128,37.5687281289,교남동,종로구,1101058,교남동,11110580
영천시장,126.9627338788,37.5699374908,교남동,종로구,1101058,교남동,11110580
경희궁자이4단지,126.9620022341,37.5706271812,교남동,종로구,1101058,교남동,11110580
독립문역3번출구,126.9596864458,37.5728405557,교남동,종로구,1101058,교남동,11110580
독립문초등학교,126.9607061207,37.5738598134,교남동,종로구,1101058,교남동,11110580
천사유치원,126.9618149025,37.5746770486,교남동,종로구,1101058,교남동,11110580
무악현대아파트후문,126.9619725305,37.5763082198,교남동,종로구,1101058,교남동,11110580
넓은마당,126.9628884426,37.5752729661,교남동,종로구,1101058,교남동,11110580
신학대학교총회본부,126.963443511,37.5739759776,교남동,종로구,1101058,교남동,11110580
대신중고,126.9616840763,37.5724834461,교남동,종로구,1101058,교남동,11110580
교남동주민센터,126.9613244496,37.5721865287,교남동,종로구,1101058,교남동,11110580
교남동새마을금고,126.9623511123,37.5715471715,교남동,종로구,1101058,교남동,11110580
월암공원,126.9640608772,37.5712016733,교남동,종로구,1101058,교남동,11110580
스위스대사관,126.9658537057,37.5700201439,교남동,종로구,1101058,교남동,11110580
서울시교육청,126.966867,37.569301,교남동,종로구,1101058,교남동,11110580
강북삼성병원,126.968377426,37.5685509192,교남동,종로구,1101058,교남동,11110580
영천시장,126.9630505892,37.5696398818,교남동,종로구,1101058,교남동,11110580
서울역사박물관.경희궁앞,126.9704199006,37.569098089,사직동,종로구,1101053,사직동,11110530
서울역사박물관.경희궁앞,126.970441967,37.5693360157,사직동,종로구,1101053,사직동,11110530
광화문,126.9752405641,37.5700507533,사직동,종로구,1101053,사직동,11110530
사직단.어린이도서관,126.9680206454,37.5751125217,사직동,종로구,1101053,사직동,11110530
사직동주민센터,126.971317861,37.5760900645,사직동,종로구,1101053,사직동,11110530
경복궁역,126.9722922115,37.5768887748,사직동,종로구,1101053,사직동,11110530
경복궁역,126.9721843535,37.5776406417,사직동,종로구,1101053,사직동,11110530
광화문,126.9764106652,37.5700398187,사직동,종로구,1101053,사직동,11110530
서울역사박물관.경교장.강북삼성병원,126.9713844203,37.5699306396,사직동,종로구,1101053,사직동,11110530
광화문.금호아시아나본관앞,126.9731310593,37.5702090071,사직동,종로구,1101053,사직동,11110530
광화문,126.9757675414,37.5702390837,사직동,종로구,1101053,사직동,11110530
세종문화회관,126.9766708825,37.5735846442,사직동,종로구,1101053,사직동,11110530
서울경찰청.경복궁역,126.9714954531,37.5759010413,사직동,종로구,1101053,사직동,11110530
사직단,126.9680704944,37.5749465941,사직동,종로구,1101053,사직동,11110530
광화문.광화문빌딩,126.9768398269,37.5696924869,사직동,종로구,1101053,사직동,11110530
서울역사박물관.김구집무실(경교장),126.9721427974,37.5700297892,사직동,종로구,1101053,사직동,11110530
세종문화회관,126.9766820992,37.5733428706,사직동,종로구,1101053,사직동,11110530
한국사회과학자료원,126.9640914803,37.5736515486,사직동,종로구,1101053,사직동,11110530
종로문화센터,126.9645715447,37.5746630197,사직동,종로구,1101053,사직동,11110530
경복궁역,126.9723959832,37.5770552749,사직동,종로구,1101053,사직동,11110530
단군성전앞,126.9652997161,37.5755877298,사직동,종로구,1101053,사직동,11110530
활터앞,126.9653645968,37.5768524783,사직동,종로구,1101053,사직동,11110530
광화문,126.9738307648,37.5701950496,사직동,종로구,1101053,사직동,11110530
종로도서관,126.9670811749,37.5765433371,사직동,종로구,1101053,사직동,11110530
경복궁역,126.9714986593,37.5760815631,사직동,종로구,1101053,사직동,11110530
경복궁역,126.9713268171,37.5759086408,사직동,종로구,1101053,사직동,11110530
배화여중고,126.9678404333,37.5767653931,사직동,종로구,1101053,사직동,11110530
사직동주민센터,126.9689265111,37.5762630284,사직동,종로구,1101053,사직동,11110530
카센터.터널앞,126.9659498257,37.5740167762,사직동,종로구,1101053,사직동,11110530
세종문화회관,126.9767655261,37.5711339781,사직동,종로구,1101053,사직동,11110530
세종문화회관,126.9767311479,37.5721093364,사직동,종로구,1101053,사직동,11110530
종로6가.동대문종합시장,127.0034688409,37.5709177804,종로5·6가동,종로구,1101063,종로5·6가동,11110630
종로6가.동대문종합시장,127.0057093611,37.571151812,종로5·6가동,종로구,1101063,종로5·6가동,11110630
종로5가.효제동.김상옥의거터,127.0021111571,37.5744636711,종로5·6가동,종로구,1101063,종로5·6가동,11110630
종로5가.효제초등학교,127.0020279531,37.5728818279,종로5·6가동,종로구,1101063,종로5·6가동,11110630
종로5가,127.0020674817,37.5705560731,종로5·6가동,종로구,1101063,종로5·6가동,11110630
청계6가.동대문시장,127.0028494203,37.5697520006,종로5·6가동,종로구,1101063,종로5·6가동,11110630
동대문,127.0085128985,37.5717853606,종로5·6가동,종로구,1101063,종로5·6가동,11110630
충신동,127.006331,37.574106,종로5·6가동,종로구,1101063,종로5·6가동,11110630
충신동,127.0062426155,37.5744023584,종로5·6가동,종로구,1101063,종로5·6가동,11110630
현대그룹빌딩,127.0005178806,37.5759190979,종로5·6가동,종로구,1101063,종로5·6가동,11110630
청계6가.버들다리,127.0080442227,37.5698382937,종로5·6가동,종로구,1101063,종로5·6가동,11110630
종로중부새마을금고,127.006501742,37.5723926096,종로5·6가동,종로구,1101063,종로5·6가동,11110630
동대문종합시장,127.0062452076,37.5711646171,종로5·6가동,종로구,1101063,종로5·6가동,11110630
종로5가.3번출구,127.0019716625,37.5714220587,종로5·6가동,종로구,1101063,종로5·6가동,11110630
동대문종합시장종로6가,127.0032037989,37.5709129822,종로5·6가동,종로구,1101063,종로5·6가동,11110630
충신시장,127.0054957128,37.5750215615,종로5·6가동,종로구,1101063,종로5·6가동,11110630
효제초교.연동교회.김마리아활동터,127.0020640035,37.5736466069,종로5·6가동,종로구,1101063,종로5·6가동,11110630
JW메리어트동대문호텔,127.0094839606,37.5703033636,종로5·6가동,종로구,1101063,종로5·6가동,11110630
동대문역.흥인지문,127.0134620695,37.5722800814,창신1동,종로구,1101067,창신1동,11110670
종로구민회관.창신동두산아파트,127.0155867992,37.5740922328,창신1동,종로구,1101067,창신1동,11110670
동묘역앞,127.0156381868,37.5716870314,창신1동,종로구,1101067,창신1동,11110670
동묘역.롯데캐슬천지인,127.0156640117,37.5741819196,창신1동,종로구,1101067,창신1동,11110670
청계7가.맑은내다리,127.0129568654,37.5699186017,창신1동,종로구,1101067,창신1동,11110670
청계8가.영도교,127.0182740454,37.5708946343,창신1동,종로구,1101067,창신1동,11110670
동묘역,127.0142449326,37.5726953027,창신1동,종로구,1101067,창신1동,11110670
창신초교,127.0155599726,37.5760028897,창신1동,종로구,1101067,창신1동,11110670
동대문(흥인지문),127.0124927764,37.5721671928,창신2동,종로구,1101068,창신2동,11110680
동대문역.2번출구,127.0117451146,37.5719880517,창신2동,종로구,1101068,창신2동,11110680
동묘앞,127.0184391215,37.5737207156,숭인2동,종로구,1101071,숭인2동,11110710
동묘앞,127.0196389758,37.57430372,숭인2동,종로구,1101071,숭인2동,11110710
동묘역앞,127.0157789136,37.5717866616,숭인2동,종로구,1101071,숭인2동,11110710
신설동로터리,127.0229468784,37.5758561421,숭인2동,종로구,1101071,숭인2동,11110710
숭인동,127.0203787429,37.5743812645,숭인2동,종로구,1101071,숭인2동,11110710
신설동로터리.신한은행앞.서울풍물시장,127.0232019754,37.5743885428,숭인2동,종로구,1101071,숭인2동,11110710
청계8가.황학교,127.0227587436,37.5720242074,숭인2동,종로구,1101071,숭인2동,11110710
동묘.숭인동도깨비시장,127.0179931239,37.573572777,숭인2동,종로구,1101071,숭인2동,11110710
서울풍물시장,127.0232491024,37.5733420366,숭인2동,종로구,1101071,숭인2동,11110710
경기상고,126.9694326007,37.5875738987,청운효자동,종로구,1101072,청운효자동,11110515
신교동,126.9703409831,37.5833029548,청운효자동,종로구,1101072,청운효자동,11110515
경기상고,126.9696701141,37.5871710777,청운효자동,종로구,1101072,청운효자동,11110515
경복고교,126.9710437135,37.5851124767,청운효자동,종로구,1101072,청운효자동,11110515
청운중학교,126.9725944389,37.5879008533,청운효자동,종로구,1101072,청운효자동,11110515
자하문고개.윤동주문학관,126.9671282401,37.5921935787,청운효자동,종로구,1101072,청운효자동,11110515
자하문고개.윤동주문학관,126.9671676756,37.5922574065,청운효자동,종로구,1101072,청운효자동,11110515
청운중학교,126.9724614507,37.5881286565,청운효자동,종로구,1101072,청운효자동,11110515
경복고교,126.9711479623,37.5850459315,청운효자동,종로구,1101072,청운효자동,11110515
통인시장종로구보건소,126.9711088601,37.5803317347,청운효자동,종로구,1101072,청운효자동,11110515
통인시장종로구보건소,126.971244042,37.5804892941,청운효자동,종로구,1101072,청운효자동,11110515
효자동,126.9705347538,37.5830818402,청운효자동,종로구,1101072,청운효자동,11110515
국립고궁박물관,126.9739881126,37.5784948969,청운효자동,종로구,1101072,청운효자동,11110515
수성동계곡,126.9642468056,37.582079256,청운효자동,종로구,1101072,청운효자동,11110515
박노수미술관,126.9666083377,37.581023839,청운효자동,종로구,1101072,청운효자동,11110515
통인시장,126.9687475247,37.5804505598,청운효자동,종로구,1101072,청운효자동,11110515
오거리.한옥마을입구,126.969546811,37.5794991106,청운효자동,종로구,1101072,청운효자동,11110515
국립민속박물관,126.9795529385,37.5792552245,청운효자동,종로구,1101072,청운효자동,11110515
광화문새마을금고,126.9711439779,37.579429898,청운효자동,종로구,1101072,청운효자동,11110515
경복궁,126.9794156341,37.5769491923,청운효자동,종로구,1101072,청운효자동,11110515
청와대,126.9737030342,37.5827454492,청운효자동,종로구,1101072,청운효자동,11110515
춘추문,126.9798548785,37.5829686732,청운효자동,종로구,1101072,청운효자동,11110515
경복궁.국립민속박물관,126.9796247398,37.5795059833,청운효자동,종로구,1101072,청운효자동,11110515
광화문새마을금고,126.9710253248,37.5795471405,청운효자동,종로구,1101072,청운효자동,11110515
오거리.한옥마을입구,126.9697373674,37.5795113176,청운효자동,종로구,1101072,청운효자동,11110515
통인시장.종로구보건소,126.9686739966,37.5803270229,청운효자동,종로구,1101072,청운효자동,11110515
박노수미술관,126.9669162112,37.5810715032,청운효자동,종로구,1101072,청운효자동,11110515
경복궁.국립민속박물관,126.9798460174,37.5801955967,청운효자동,종로구,1101072,청운효자동,11110515
통인시장,126.9713415228,37.5791206246,청운효자동,종로구,1101072,청운효자동,11110515
청와대,126.9737046951,37.5826838766,청운효자동,종로구,1101072,청운효자동,11110515
덕성여중고,126.9819731191,37.5757394332,삼청동,종로구,1101054,삼청동,11110540
안국역.서울공예박물관,126.984096286,37.5759711778,삼청동,종로구,1101054,삼청동,11110540
안국역.서울공예박물관,126.9848481735,37.5763115855,삼청동,종로구,1101054,삼청동,11110540
삼청공원,126.9816830935,37.5882052194,삼청동,종로구,1101054,삼청동,11110540
금융연수원,126.9816318175,37.5865972134,삼청동,종로구,1101054,삼청동,11110540
삼청동주민센터,126.9819214379,37.5842622386,삼청동,종로구,1101054,삼청동,11110540
통일부,126.9856443966,37.5875737686,삼청동,종로구,1101054,삼청동,11110540
삼청파출소,126.9812526796,37.5818129472,삼청동,종로구,1101054,삼청동,11110540
법련사,126.9795902866,37.5765892665,삼청동,종로구,1101054,삼청동,11110540
정독도서관,126.9800442138,37.580217717,삼청동,종로구,1101054,삼청동,11110540
안국역,126.9853059865,37.5765189441,삼청동,종로구,1101054,삼청동,11110540
삼청파출소,126.9812397979,37.5816827285,삼청동,종로구,1101054,삼청동,11110540
삼청동주민센터,126.9820670354,37.5847005101,삼청동,종로구,1101054,삼청동,11110540
금융연수원,126.9817788105,37.5858665158,삼청동,종로구,1101054,삼청동,11110540
삼청공원삼거리.옥호정터,126.981711424,37.5874176662,삼청동,종로구,1101054,삼청동,11110540
인사동.북촌,126.9838223896,37.5758549481,삼청동,종로구,1101054,삼청동,11110540
국민은행세검정지점,126.960969,37.604688,부암동,종로구,1101055,부암동,11110550
세검정초등학교,126.9612835938,37.6024879601,부암동,종로구,1101055,부암동,11110550
세검정.상명대,126.9587714965,37.6006650163,부암동,종로구,1101055,부암동,11110550
상명대입구.석파랑,126.958688,37.599605,부암동,종로구,1101055,부암동,11110550
하림각,126.9618276217,37.5982689981,부암동,종로구,1101055,부암동,11110550
자하문터널입구.석파정,126.9637111581,37.5955802677,부암동,종로구,1101055,부암동,11110550
부암동주민센터.무계원,126.964027,37.592874,부암동,종로구,1101055,부암동,11110550
부암동주민센터.무계원,126.9651309715,37.5927575406,부암동,종로구,1101055,부암동,11110550
자하문터널입구.석파정,126.9638097255,37.5955917876,부암동,종로구,1101055,부암동,11110550
하림각,126.9622117002,37.5981436329,부암동,종로구,1101055,부암동,11110550
상명대입구.세검정교회,126.9592185771,37.5995597419,부암동,종로구,1101055,부암동,11110550
세검정.상명대,126.9588889836,37.6006149939,부암동,종로구,1101055,부암동,11110550
세검정초등학교,126.961331061,37.6022912367,부암동,종로구,1101055,부암동,11110550
국민은행세검정지점,126.9611311347,37.6047041061,부암동,종로구,1101055,부암동,11110550
상명대정문,126.9550658958,37.6016661222,부암동,종로구,1101055,부암동,11110550
상명대입구.세검정교회,126.9597659183,37.5993933923,부암동,종로구,1101055,부암동,11110550
상명대입구.석파랑,126.9583524446,37.5997667554,부암동,종로구,1101055,부암동,11110550
세검초등학교,126.9613773877,37.6042163468,부암동,종로구,1101055,부암동,11110550
상명대후문,126.9573503086,37.6040312016,부암동,종로구,1101055,부암동,11110550
완성빌라,126.9575212198,37.6034067236,부암동,종로구,1101055,부암동,11110550
경진빌라,126.9578485124,37.601990957,부암동,종로구,1101055,부암동,11110550
서교빌라,126.9571666115,37.6020376855,부암동,종로구,1101055,부암동,11110550
상명초등학교,126.9566832472,37.6009368253,부암동,종로구,1101055,부암동,11110550
엄마분식,126.9557384547,37.6012662353,부암동,종로구,1101055,부암동,11110550
상명대입구,126.9570082781,37.6000343037,부암동,종로구,1101055,부암동,11110550
부암동주민센터.무계원,126.9639626251,37.5929702925,부암동,종로구,1101055,부암동,11110550
부암슈퍼,126.9636761898,37.5947434744,부암동,종로구,1101055,부암동,11110550
하림각,126.962935749,37.5976611837,부암동,종로구,1101055,부암동,11110550
세검정교회,126.959437574,37.5994997517,부암동,종로구,1101055,부암동,11110550
상명대입구,126.9573862743,37.5998416021,부암동,종로구,1101055,부암동,11110550
상명초등학교,126.9568039885,37.6009103208,부암동,종로구,1101055,부암동,11110550
경진빌라,126.9579112589,37.6018900247,부암동,종로구,1101055,부암동,11110550
완성빌라,126.9576705646,37.6033409051,부암동,종로구,1101055,부암동,11110550
국민은행.세검정지점,126.9608711635,37.6049105807,부암동,종로구,1101055,부암동,11110550
승가사입구,126.9563453023,37.6115873346,평창동,종로구,1101056,평창동,11110560
구기동현대빌라,126.956472597,37.6100359327,평창동,종로구,1101056,평창동,11110560
구기터널.삼성출판박물관,126.956183962,37.608540394,평창동,종로구,1101056,평창동,11110560
구기터널.삼성출판박물관,126.9564398314,37.6083597993,평창동,종로구,1101056,평창동,11110560
구기동,126.9585967697,37.6070445065,평창동,종로구,1101056,평창동,11110560
구기동,126.9590555591,37.6069542341,평창동,종로구,1101056,평창동,11110560
승가사입구,126.9564593194,37.6114399205,평창동,종로구,1101056,평창동,11110560
갑을씨티텔앞,126.9635570904,37.6043236614,평창동,종로구,1101056,평창동,11110560
평창파출소,126.9660715643,37.6052849029,평창동,종로구,1101056,평창동,11110560
평창동주민센터,126.9695657901,37.6066085153,평창동,종로구,1101056,평창동,11110560
일성아파트,126.972938181,37.6088011743,평창동,종로구,1101056,평창동,11110560
롯데아파트,126.9764903684,37.6103923328,평창동,종로구,1101056,평창동,11110560
롯데아파트,126.97608754,37.6100941102,평창동,종로구,1101056,평창동,11110560
벽산평창힐스아파트,126.9727676987,37.6082771069,평창동,종로구,1101056,평창동,11110560
예능교회,126.9700286792,37.6066269493,평창동,종로구,1101056,평창동,11110560
서울예술고등학교.평창동주민센터,126.9675554877,37.6058704536,평창동,종로구,1101056,평창동,11110560
화정박물관,126.9647520438,37.6045928919,평창동,종로구,1101056,평창동,11110560
구기동현대빌라,126.9565956763,37.609642432,평창동,종로구,1101056,평창동,11110560
이북오도청,126.9558929899,37.6130517492,평창동,종로구,1101056,평창동,11110560
평창동삼성아파트,126.9784,37.611041,평창동,종로구,1101056,평창동,11110560
평창파출소,126.9668406523,37.6056506192,평창동,종로구,1101056,평창동,11110560
화정박물관,126.9648998631,37.6047771434,평창동,종로구,1101056,평창동,11110560
화정박물관,126.965247735,37.6050270981,평창동,종로구,1101056,평창동,11110560
