기준년도,통계항목,통계값,SIGNGU_NM,ADSTRD_NM,ADSTRD_CD
2014,도매 및 소매,14.0,종로구,사직동,1101053
2014,숙박 및 음식점업,25.0,종로구,사직동,1101053
2014,도매 및 소매,18.0,종로구,사직동,1101053
2014,숙박 및 음식점업,26.0,종로구,사직동,1101053
2014,방송통신 및 정보서비스업,14.0,종로구,사직동,1101053
2014,교육 서비스업,9.0,종로구,사직동,1101053
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",5.0,종로구,사직동,1101053
2014,제조업,8.0,종로구,사직동,1101053
2014,도매 및 소매,50.0,종로구,사직동,1101053
2014,숙박 및 음식점업,120.0,종로구,사직동,1101053
2014,방송통신 및 정보서비스업,8.0,종로구,사직동,1101053
2014,부동산 및 임대업,5.0,종로구,사직동,1101053
2014,"전문, 과학 및 기술 서비스업",16.0,종로구,사직동,1101053
2014,사업시설 관리 및 사업 지원 서비스업,6.0,종로구,사직동,1101053
2014,교육 서비스업,5.0,종로구,사직동,1101053
2014,보건 및 사회복지 서비스업,12.0,종로구,사직동,1101053
2014,"예술, 스포츠 및 여가관련 서비스업",11.0,종로구,사직동,1101053
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",34.0,종로구,사직동,1101053
2014,도매 및 소매,7.0,종로구,사직동,1101053
2014,부동산 및 임대업,5.0,종로구,사직동,1101053
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",5.0,종로구,사직동,1101053
2014,제조업,10.0,종로구,사직동,1101053
2014,건설업,5.0,종로구,사직동,1101053
2014,도매 및 소매,43.0,종로구,사직동,1101053
2014,운수업,5.0,종로구,사직동,1101053
2014,숙박 및 음식점업,97.0,종로구,사직동,1101053
2014,방송통신 및 정보서비스업,19.0,종로구,사직동,1101053
2014,부동산 및 임대업,7.0,종로구,사직동,1101053
2014,"전문, 과학 및 기술 서비스업",18.0,종로구,사직동,1101053
2014,사업시설 관리 및 사업 지원 서비스업,5.0,종로구,사직동,1101053
2014,보건 및 사회복지 서비스업,13.0,종로구,사직동,1101053
2014,"예술, 스포츠 및 여가관련 서비스업",10.0,종로구,사직동,1101053
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",18.0,종로구,사직동,1101053
2014,도매 및 소매,5.0,종로구,사직동,1101053
2014,"전문, 과학 및 기술 서비스업",5.0,종로구,사직동,1101053
2014,제조업,9.0,종로구,사직동,1101053
2014,건설업,9.0,종로구,사직동,1101053
2014,도매 및 소매,51.0,종로구,사직동,1101053
2014,숙박 및 음식점업,83.0,종로구,사직동,1101053
2014,방송통신 및 정보서비스업,19.0,종로구,사직동,1101053
2014,부동산 및 임대업,16.0,종로구,사직동,1101053
2014,"전문, 과학 및 기술 서비스업",22.0,종로구,사직동,1101053
2014,사업시설 관리 및 사업 지원 서비스업,17.0,종로구,사직동,1101053
2014,교육 서비스업,6.0,종로구,사직동,1101053
2014,"예술, 스포츠 및 여가관련 서비스업",5.0,종로구,사직동,1101053
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",23.0,종로구,사직동,1101053
2014,제조업,16.0,종로구,사직동,1101053
2014,건설업,11.0,종로구,사직동,1101053
2014,도매 및 소매,136.0,종로구,사직동,1101053
2014,운수업,100.0,종로구,사직동,1101053
2014,숙박 및 음식점업,203.0,종로구,사직동,1101053
2014,방송통신 및 정보서비스업,40.0,종로구,사직동,1101053
2014,금융 및 보험업,46.0,종로구,사직동,1101053
2014,부동산 및 임대업,35.0,종로구,사직동,1101053
2014,"전문, 과학 및 기술 서비스업",69.0,종로구,사직동,1101053
2014,사업시설 관리 및 사업 지원 서비스업,124.0,종로구,사직동,1101053
2014,"공공 행정, 국방 및 사회보장 행정",5.0,종로구,사직동,1101053
2014,교육 서비스업,17.0,종로구,사직동,1101053
2014,보건 및 사회복지 서비스업,19.0,종로구,사직동,1101053
2014,"예술, 스포츠 및 여가관련 서비스업",14.0,종로구,사직동,1101053
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",56.0,종로구,사직동,1101053
2014,제조업,6.0,종로구,사직동,1101053
2014,건설업,9.0,종로구,사직동,1101053
2014,도매 및 소매,89.0,종로구,사직동,1101053
2014,운수업,37.0,종로구,사직동,1101053
2014,숙박 및 음식점업,194.0,종로구,사직동,1101053
2014,방송통신 및 정보서비스업,56.0,종로구,사직동,1101053
2014,금융 및 보험업,16.0,종로구,사직동,1101053
2014,부동산 및 임대업,26.0,종로구,사직동,1101053
2014,"전문, 과학 및 기술 서비스업",53.0,종로구,사직동,1101053
2014,사업시설 관리 및 사업 지원 서비스업,83.0,종로구,사직동,1101053
2014,교육 서비스업,20.0,종로구,사직동,1101053
2014,보건 및 사회복지 서비스업,29.0,종로구,사직동,1101053
2014,"예술, 스포츠 및 여가관련 서비스업",20.0,종로구,사직동,1101053
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",29.0,종로구,사직동,1101053
2014,숙박 및 음식점업,7.0,종로구,사직동,1101053
2014,도매 및 소매,18.0,종로구,사직동,1101053
2014,운수업,8.0,종로구,사직동,1101053
2014,숙박 및 음식점업,6.0,종로구,사직동,1101053
2014,방송통신 및 정보서비스업,6.0,종로구,사직동,1101053
2014,부동산 및 임대업,6.0,종로구,사직동,1101053
2014,"전문, 과학 및 기술 서비스업",7.0,종로구,사직동,1101053
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",9.0,종로구,사직동,1101053
2014,도매 및 소매,18.0,종로구,사직동,1101053
2014,운수업,7.0,종로구,사직동,1101053
2014,숙박 및 음식점업,12.0,종로구,사직동,1101053
2014,부동산 및 임대업,6.0,종로구,사직동,1101053
2014,사업시설 관리 및 사업 지원 서비스업,12.0,종로구,사직동,1101053
2014,도매 및 소매,36.0,종로구,사직동,1101053
2014,운수업,30.0,종로구,사직동,1101053
2014,숙박 및 음식점업,23.0,종로구,사직동,1101053
2014,방송통신 및 정보서비스업,19.0,종로구,사직동,1101053
2014,금융 및 보험업,5.0,종로구,사직동,1101053
2014,부동산 및 임대업,9.0,종로구,사직동,1101053
2014,"전문, 과학 및 기술 서비스업",29.0,종로구,사직동,1101053
2014,사업시설 관리 및 사업 지원 서비스업,42.0,종로구,사직동,1101053
2014,교육 서비스업,6.0,종로구,사직동,1101053
2014,보건 및 사회복지 서비스업,5.0,종로구,사직동,1101053
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",23.0,종로구,사직동,1101053
2014,제조업,5.0,종로구,사직동,1101053
2014,건설업,6.0,종로구,사직동,1101053
2014,도매 및 소매,102.0,종로구,사직동,1101053
2014,운수업,73.0,종로구,사직동,1101053
2014,숙박 및 음식점업,52.0,종로구,사직동,1101053
2014,방송통신 및 정보서비스업,33.0,종로구,사직동,1101053
2014,금융 및 보험업,49.0,종로구,사직동,1101053
2014,부동산 및 임대업,21.0,종로구,사직동,1101053
2014,"전문, 과학 및 기술 서비스업",77.0,종로구,사직동,1101053
2014,사업시설 관리 및 사업 지원 서비스업,79.0,종로구,사직동,1101053
2014,"공공 행정, 국방 및 사회보장 행정",5.0,종로구,사직동,1101053
2014,교육 서비스업,16.0,종로구,사직동,1101053
2014,보건 및 사회복지 서비스업,6.0,종로구,사직동,1101053
2014,"예술, 스포츠 및 여가관련 서비스업",7.0,종로구,사직동,1101053
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",48.0,종로구,사직동,1101053
2014,제조업,15.0,종로구,삼청동,1101054
2014,건설업,5.0,종로구,삼청동,1101054
2014,도매 및 소매,104.0,종로구,삼청동,1101054
2014,운수업,7.0,종로구,삼청동,1101054
2014,숙박 및 음식점업,80.0,종로구,삼청동,1101054
2014,방송통신 및 정보서비스업,13.0,종로구,삼청동,1101054
2014,부동산 및 임대업,6.0,종로구,삼청동,1101054
2014,"전문, 과학 및 기술 서비스업",31.0,종로구,삼청동,1101054
2014,사업시설 관리 및 사업 지원 서비스업,10.0,종로구,삼청동,1101054
2014,교육 서비스업,10.0,종로구,삼청동,1101054
2014,보건 및 사회복지 서비스업,5.0,종로구,삼청동,1101054
2014,"예술, 스포츠 및 여가관련 서비스업",6.0,종로구,삼청동,1101054
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",14.0,종로구,삼청동,1101054
2014,도매 및 소매,66.0,종로구,삼청동,1101054
2014,숙박 및 음식점업,42.0,종로구,삼청동,1101054
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",5.0,종로구,삼청동,1101054
2014,도매 및 소매,22.0,종로구,삼청동,1101054
2014,숙박 및 음식점업,29.0,종로구,삼청동,1101054
2014,도매 및 소매,53.0,종로구,삼청동,1101054
2014,숙박 및 음식점업,53.0,종로구,삼청동,1101054
2014,도매 및 소매,20.0,종로구,삼청동,1101054
2014,숙박 및 음식점업,45.0,종로구,삼청동,1101054
2014,방송통신 및 정보서비스업,5.0,종로구,삼청동,1101054
2014,"전문, 과학 및 기술 서비스업",9.0,종로구,삼청동,1101054
2014,교육 서비스업,5.0,종로구,삼청동,1101054
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",5.0,종로구,삼청동,1101054
2014,도매 및 소매,11.0,종로구,부암동,1101055
2014,숙박 및 음식점업,15.0,종로구,부암동,1101055
2014,건설업,7.0,종로구,부암동,1101055
2014,도매 및 소매,16.0,종로구,부암동,1101055
2014,숙박 및 음식점업,11.0,종로구,부암동,1101055
2014,부동산 및 임대업,5.0,종로구,부암동,1101055
2014,교육 서비스업,17.0,종로구,부암동,1101055
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",8.0,종로구,부암동,1101055
2014,숙박 및 음식점업,9.0,종로구,부암동,1101055
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",8.0,종로구,부암동,1101055
2014,도매 및 소매,5.0,종로구,부암동,1101055
2014,숙박 및 음식점업,12.0,종로구,부암동,1101055
2014,도매 및 소매,14.0,종로구,부암동,1101055
2014,숙박 및 음식점업,14.0,종로구,부암동,1101055
2014,"전문, 과학 및 기술 서비스업",5.0,종로구,부암동,1101055
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",21.0,종로구,부암동,1101055
2014,숙박 및 음식점업,9.0,종로구,부암동,1101055
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",6.0,종로구,부암동,1101055
2014,숙박 및 음식점업,6.0,종로구,부암동,1101055
2014,숙박 및 음식점업,5.0,종로구,부암동,1101055
2014,교육 서비스업,5.0,종로구,부암동,1101055
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",5.0,종로구,부암동,1101055
2014,제조업,5.0,종로구,부암동,1101055
2014,건설업,7.0,종로구,부암동,1101055
2014,도매 및 소매,20.0,종로구,부암동,1101055
2014,숙박 및 음식점업,18.0,종로구,부암동,1101055
2014,"전문, 과학 및 기술 서비스업",6.0,종로구,부암동,1101055
2014,"예술, 스포츠 및 여가관련 서비스업",5.0,종로구,부암동,1101055
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",15.0,종로구,부암동,1101055
2014,도매 및 소매,15.0,종로구,부암동,1101055
2014,숙박 및 음식점업,25.0,종로구,부암동,1101055
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",5.0,종로구,부암동,1101055
2014,도매 및 소매,9.0,종로구,평창동,1101056
2014,숙박 및 음식점업,18.0,종로구,평창동,1101056
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",5.0,종로구,평창동,1101056
2014,숙박 및 음식점업,14.0,종로구,평창동,1101056
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",22.0,종로구,평창동,1101056
2014,도매 및 소매,6.0,종로구,평창동,1101056
2014,숙박 및 음식점업,14.0,종로구,평창동,1101056
2014,숙박 및 음식점업,6.0,종로구,평창동,1101056
2014,숙박 및 음식점업,8.0,종로구,평창동,1101056
2014,부동산 및 임대업,6.0,종로구,평창동,1101056
2014,도매 및 소매,9.0,종로구,평창동,1101056
2014,숙박 및 음식점업,14.0,종로구,평창동,1101056
2014,부동산 및 임대업,6.0,종로구,평창동,1101056
2014,보건 및 사회복지 서비스업,5.0,종로구,평창동,1101056
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",5.0,종로구,평창동,1101056
2014,도매 및 소매,13.0,종로구,평창동,1101056
2014,숙박 및 음식점업,7.0,종로구,평창동,1101056
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",11.0,종로구,평창동,1101056
2014,도매 및 소매,5.0,종로구,평창동,1101056
2014,숙박 및 음식점업,7.0,종로구,평창동,1101056
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",8.0,종로구,평창동,1101056
2014,숙박 및 음식점업,6.0,종로구,평창동,1101056
2014,도매 및 소매,9.0,종로구,평창동,1101056
2014,숙박 및 음식점업,6.0,종로구,평창동,1101056
2014,도매 및 소매,9.0,종로구,평창동,1101056
2014,숙박 및 음식점업,9.0,종로구,평창동,1101056
2014,도매 및 소매,10.0,종로구,평창동,1101056
2014,숙박 및 음식점업,5.0,종로구,평창동,1101056
2014,교육 서비스업,9.0,종로구,평창동,1101056
2014,건설업,7.0,종로구,평창동,1101056
2014,도매 및 소매,35.0,종로구,평창동,1101056
2014,숙박 및 음식점업,21.0,종로구,평창동,1101056
2014,교육 서비스업,7.0,종로구,평창동,1101056
2014,보건 및 사회복지 서비스업,5.0,종로구,평창동,1101056
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",16.0,종로구,평창동,1101056
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",6.0,종로구,평창동,1101056
2014,도매 및 소매,7.0,종로구,평창동,1101056
2014,숙박 및 음식점업,5.0,종로구,평창동,1101056
2014,도매 및 소매,6.0,종로구,무악동,1101057
2014,숙박 및 음식점업,11.0,종로구,무악동,1101057
2014,도매 및 소매,6.0,종로구,무악동,1101057
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",5.0,종로구,무악동,1101057
2014,도매 및 소매,13.0,종로구,무악동,1101057
2014,숙박 및 음식점업,25.0,종로구,무악동,1101057
2014,부동산 및 임대업,6.0,종로구,무악동,1101057
2014,교육 서비스업,11.0,종로구,무악동,1101057
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",14.0,종로구,무악동,1101057
2014,도매 및 소매,9.0,종로구,무악동,1101057
2014,숙박 및 음식점업,8.0,종로구,무악동,1101057
2014,교육 서비스업,6.0,종로구,무악동,1101057
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",6.0,종로구,무악동,1101057
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",16.0,종로구,무악동,1101057
2014,도매 및 소매,23.0,종로구,무악동,1101057
2014,숙박 및 음식점업,14.0,종로구,무악동,1101057
2014,부동산 및 임대업,5.0,종로구,무악동,1101057
2014,교육 서비스업,7.0,종로구,무악동,1101057
2014,"예술, 스포츠 및 여가관련 서비스업",5.0,종로구,무악동,1101057
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",9.0,종로구,무악동,1101057
2014,도매 및 소매,8.0,종로구,교남동,1101058
2014,숙박 및 음식점업,12.0,종로구,교남동,1101058
2014,교육 서비스업,7.0,종로구,교남동,1101058
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",6.0,종로구,교남동,1101058
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",5.0,종로구,교남동,1101058
2014,도매 및 소매,5.0,종로구,교남동,1101058
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",5.0,종로구,교남동,1101058
2014,도매 및 소매,24.0,종로구,교남동,1101058
2014,숙박 및 음식점업,24.0,종로구,교남동,1101058
2014,금융 및 보험업,5.0,종로구,교남동,1101058
2014,부동산 및 임대업,5.0,종로구,교남동,1101058
2014,"예술, 스포츠 및 여가관련 서비스업",6.0,종로구,교남동,1101058
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",9.0,종로구,교남동,1101058
2014,도매 및 소매,9.0,종로구,교남동,1101058
2014,숙박 및 음식점업,23.0,종로구,교남동,1101058
2014,방송통신 및 정보서비스업,6.0,종로구,교남동,1101058
2014,부동산 및 임대업,8.0,종로구,교남동,1101058
2014,교육 서비스업,6.0,종로구,교남동,1101058
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",11.0,종로구,교남동,1101058
2014,제조업,5.0,종로구,가회동,1101060
2014,도매 및 소매,29.0,종로구,가회동,1101060
2014,숙박 및 음식점업,51.0,종로구,가회동,1101060
2014,방송통신 및 정보서비스업,5.0,종로구,가회동,1101060
2014,"전문, 과학 및 기술 서비스업",10.0,종로구,가회동,1101060
2014,교육 서비스업,7.0,종로구,가회동,1101060
2014,"예술, 스포츠 및 여가관련 서비스업",7.0,종로구,가회동,1101060
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",7.0,종로구,가회동,1101060
2014,제조업,6.0,종로구,가회동,1101060
2014,도매 및 소매,56.0,종로구,가회동,1101060
2014,숙박 및 음식점업,116.0,종로구,가회동,1101060
2014,방송통신 및 정보서비스업,10.0,종로구,가회동,1101060
2014,금융 및 보험업,5.0,종로구,가회동,1101060
2014,부동산 및 임대업,6.0,종로구,가회동,1101060
2014,"전문, 과학 및 기술 서비스업",19.0,종로구,가회동,1101060
2014,사업시설 관리 및 사업 지원 서비스업,10.0,종로구,가회동,1101060
2014,보건 및 사회복지 서비스업,7.0,종로구,가회동,1101060
2014,"예술, 스포츠 및 여가관련 서비스업",14.0,종로구,가회동,1101060
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",17.0,종로구,가회동,1101060
2014,도매 및 소매,8.0,종로구,가회동,1101060
2014,제조업,7.0,종로구,가회동,1101060
2014,도매 및 소매,33.0,종로구,가회동,1101060
2014,숙박 및 음식점업,47.0,종로구,가회동,1101060
2014,부동산 및 임대업,5.0,종로구,가회동,1101060
2014,"전문, 과학 및 기술 서비스업",9.0,종로구,가회동,1101060
2014,교육 서비스업,10.0,종로구,가회동,1101060
2014,"예술, 스포츠 및 여가관련 서비스업",5.0,종로구,가회동,1101060
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",13.0,종로구,가회동,1101060
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",5.0,종로구,가회동,1101060
2014,도매 및 소매,19.0,종로구,가회동,1101060
2014,"전문, 과학 및 기술 서비스업",5.0,종로구,가회동,1101060
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",5.0,종로구,가회동,1101060
2014,도매 및 소매,18.0,종로구,가회동,1101060
2014,숙박 및 음식점업,6.0,종로구,가회동,1101060
2014,"전문, 과학 및 기술 서비스업",5.0,종로구,가회동,1101060
2014,교육 서비스업,5.0,종로구,가회동,1101060
2014,숙박 및 음식점업,7.0,종로구,가회동,1101060
2014,제조업,1182.0,종로구,종로1·2·3·4가동,1101061
2014,건설업,35.0,종로구,종로1·2·3·4가동,1101061
2014,도매 및 소매,5053.0,종로구,종로1·2·3·4가동,1101061
2014,운수업,26.0,종로구,종로1·2·3·4가동,1101061
2014,숙박 및 음식점업,325.0,종로구,종로1·2·3·4가동,1101061
2014,방송통신 및 정보서비스업,61.0,종로구,종로1·2·3·4가동,1101061
2014,금융 및 보험업,46.0,종로구,종로1·2·3·4가동,1101061
2014,부동산 및 임대업,120.0,종로구,종로1·2·3·4가동,1101061
2014,"전문, 과학 및 기술 서비스업",134.0,종로구,종로1·2·3·4가동,1101061
2014,사업시설 관리 및 사업 지원 서비스업,42.0,종로구,종로1·2·3·4가동,1101061
2014,교육 서비스업,23.0,종로구,종로1·2·3·4가동,1101061
2014,보건 및 사회복지 서비스업,30.0,종로구,종로1·2·3·4가동,1101061
2014,"예술, 스포츠 및 여가관련 서비스업",28.0,종로구,종로1·2·3·4가동,1101061
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",462.0,종로구,종로1·2·3·4가동,1101061
2014,제조업,8.0,종로구,종로1·2·3·4가동,1101061
2014,도매 및 소매,165.0,종로구,종로1·2·3·4가동,1101061
2014,숙박 및 음식점업,12.0,종로구,종로1·2·3·4가동,1101061
2014,부동산 및 임대업,8.0,종로구,종로1·2·3·4가동,1101061
2014,"전문, 과학 및 기술 서비스업",5.0,종로구,종로1·2·3·4가동,1101061
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",6.0,종로구,종로1·2·3·4가동,1101061
2014,제조업,25.0,종로구,종로1·2·3·4가동,1101061
2014,건설업,10.0,종로구,종로1·2·3·4가동,1101061
2014,도매 및 소매,230.0,종로구,종로1·2·3·4가동,1101061
2014,운수업,17.0,종로구,종로1·2·3·4가동,1101061
2014,숙박 및 음식점업,132.0,종로구,종로1·2·3·4가동,1101061
2014,방송통신 및 정보서비스업,41.0,종로구,종로1·2·3·4가동,1101061
2014,금융 및 보험업,7.0,종로구,종로1·2·3·4가동,1101061
2014,부동산 및 임대업,21.0,종로구,종로1·2·3·4가동,1101061
2014,"전문, 과학 및 기술 서비스업",49.0,종로구,종로1·2·3·4가동,1101061
2014,사업시설 관리 및 사업 지원 서비스업,25.0,종로구,종로1·2·3·4가동,1101061
2014,교육 서비스업,20.0,종로구,종로1·2·3·4가동,1101061
2014,보건 및 사회복지 서비스업,12.0,종로구,종로1·2·3·4가동,1101061
2014,"예술, 스포츠 및 여가관련 서비스업",14.0,종로구,종로1·2·3·4가동,1101061
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",50.0,종로구,종로1·2·3·4가동,1101061
2014,제조업,111.0,종로구,종로1·2·3·4가동,1101061
2014,건설업,17.0,종로구,종로1·2·3·4가동,1101061
2014,도매 및 소매,698.0,종로구,종로1·2·3·4가동,1101061
2014,운수업,79.0,종로구,종로1·2·3·4가동,1101061
2014,숙박 및 음식점업,471.0,종로구,종로1·2·3·4가동,1101061
2014,방송통신 및 정보서비스업,96.0,종로구,종로1·2·3·4가동,1101061
2014,금융 및 보험업,61.0,종로구,종로1·2·3·4가동,1101061
2014,부동산 및 임대업,75.0,종로구,종로1·2·3·4가동,1101061
2014,"전문, 과학 및 기술 서비스업",142.0,종로구,종로1·2·3·4가동,1101061
2014,사업시설 관리 및 사업 지원 서비스업,248.0,종로구,종로1·2·3·4가동,1101061
2014,교육 서비스업,62.0,종로구,종로1·2·3·4가동,1101061
2014,보건 및 사회복지 서비스업,41.0,종로구,종로1·2·3·4가동,1101061
2014,"예술, 스포츠 및 여가관련 서비스업",59.0,종로구,종로1·2·3·4가동,1101061
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",150.0,종로구,종로1·2·3·4가동,1101061
2014,제조업,17.0,종로구,종로1·2·3·4가동,1101061
2014,도매 및 소매,56.0,종로구,종로1·2·3·4가동,1101061
2014,숙박 및 음식점업,94.0,종로구,종로1·2·3·4가동,1101061
2014,방송통신 및 정보서비스업,5.0,종로구,종로1·2·3·4가동,1101061
2014,부동산 및 임대업,11.0,종로구,종로1·2·3·4가동,1101061
2014,"전문, 과학 및 기술 서비스업",12.0,종로구,종로1·2·3·4가동,1101061
2014,사업시설 관리 및 사업 지원 서비스업,9.0,종로구,종로1·2·3·4가동,1101061
2014,교육 서비스업,6.0,종로구,종로1·2·3·4가동,1101061
2014,"예술, 스포츠 및 여가관련 서비스업",13.0,종로구,종로1·2·3·4가동,1101061
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",22.0,종로구,종로1·2·3·4가동,1101061
2014,제조업,66.0,종로구,종로1·2·3·4가동,1101061
2014,건설업,5.0,종로구,종로1·2·3·4가동,1101061
2014,도매 및 소매,268.0,종로구,종로1·2·3·4가동,1101061
2014,숙박 및 음식점업,187.0,종로구,종로1·2·3·4가동,1101061
2014,방송통신 및 정보서비스업,7.0,종로구,종로1·2·3·4가동,1101061
2014,금융 및 보험업,10.0,종로구,종로1·2·3·4가동,1101061
2014,부동산 및 임대업,21.0,종로구,종로1·2·3·4가동,1101061
2014,"전문, 과학 및 기술 서비스업",15.0,종로구,종로1·2·3·4가동,1101061
2014,사업시설 관리 및 사업 지원 서비스업,10.0,종로구,종로1·2·3·4가동,1101061
2014,교육 서비스업,24.0,종로구,종로1·2·3·4가동,1101061
2014,보건 및 사회복지 서비스업,16.0,종로구,종로1·2·3·4가동,1101061
2014,"예술, 스포츠 및 여가관련 서비스업",33.0,종로구,종로1·2·3·4가동,1101061
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",41.0,종로구,종로1·2·3·4가동,1101061
2014,제조업,75.0,종로구,종로1·2·3·4가동,1101061
2014,도매 및 소매,147.0,종로구,종로1·2·3·4가동,1101061
2014,숙박 및 음식점업,157.0,종로구,종로1·2·3·4가동,1101061
2014,방송통신 및 정보서비스업,8.0,종로구,종로1·2·3·4가동,1101061
2014,금융 및 보험업,7.0,종로구,종로1·2·3·4가동,1101061
2014,부동산 및 임대업,21.0,종로구,종로1·2·3·4가동,1101061
2014,"전문, 과학 및 기술 서비스업",41.0,종로구,종로1·2·3·4가동,1101061
2014,사업시설 관리 및 사업 지원 서비스업,7.0,종로구,종로1·2·3·4가동,1101061
2014,교육 서비스업,12.0,종로구,종로1·2·3·4가동,1101061
2014,"예술, 스포츠 및 여가관련 서비스업",8.0,종로구,종로1·2·3·4가동,1101061
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",30.0,종로구,종로1·2·3·4가동,1101061
2014,제조업,14.0,종로구,종로1·2·3·4가동,1101061
2014,도매 및 소매,67.0,종로구,종로1·2·3·4가동,1101061
2014,운수업,5.0,종로구,종로1·2·3·4가동,1101061
2014,숙박 및 음식점업,41.0,종로구,종로1·2·3·4가동,1101061
2014,방송통신 및 정보서비스업,28.0,종로구,종로1·2·3·4가동,1101061
2014,부동산 및 임대업,11.0,종로구,종로1·2·3·4가동,1101061
2014,"전문, 과학 및 기술 서비스업",43.0,종로구,종로1·2·3·4가동,1101061
2014,사업시설 관리 및 사업 지원 서비스업,11.0,종로구,종로1·2·3·4가동,1101061
2014,교육 서비스업,8.0,종로구,종로1·2·3·4가동,1101061
2014,"예술, 스포츠 및 여가관련 서비스업",8.0,종로구,종로1·2·3·4가동,1101061
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",28.0,종로구,종로1·2·3·4가동,1101061
2014,도매 및 소매,285.0,종로구,종로1·2·3·4가동,1101061
2014,숙박 및 음식점업,9.0,종로구,종로1·2·3·4가동,1101061
2014,방송통신 및 정보서비스업,7.0,종로구,종로1·2·3·4가동,1101061
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",25.0,종로구,종로1·2·3·4가동,1101061
2014,제조업,409.0,종로구,종로1·2·3·4가동,1101061
2014,건설업,21.0,종로구,종로1·2·3·4가동,1101061
2014,도매 및 소매,726.0,종로구,종로1·2·3·4가동,1101061
2014,운수업,58.0,종로구,종로1·2·3·4가동,1101061
2014,숙박 및 음식점업,796.0,종로구,종로1·2·3·4가동,1101061
2014,방송통신 및 정보서비스업,92.0,종로구,종로1·2·3·4가동,1101061
2014,금융 및 보험업,96.0,종로구,종로1·2·3·4가동,1101061
2014,부동산 및 임대업,120.0,종로구,종로1·2·3·4가동,1101061
2014,"전문, 과학 및 기술 서비스업",204.0,종로구,종로1·2·3·4가동,1101061
2014,사업시설 관리 및 사업 지원 서비스업,205.0,종로구,종로1·2·3·4가동,1101061
2014,"공공 행정, 국방 및 사회보장 행정",14.0,종로구,종로1·2·3·4가동,1101061
2014,교육 서비스업,164.0,종로구,종로1·2·3·4가동,1101061
2014,보건 및 사회복지 서비스업,66.0,종로구,종로1·2·3·4가동,1101061
2014,"예술, 스포츠 및 여가관련 서비스업",84.0,종로구,종로1·2·3·4가동,1101061
2014,"협회 및 단체, 수리 및 기타 개인 서비스업",149.0,종로구,종로1·2·3·4가동,1101061
2014,제조업,120.0,종로구,종로5·6가동,1101063
2014,도매 및 소매,481.0,종로구,종로5·6가동,1101063
2014,운수업,14.0,종로구,종로5·6가동,1101063
2014,숙박 및 음식점업,93.0,종로구,종로5·6가동,1101063
2014,금융 및 보험업,5.0,종로구,종로5·6가동,1101063
2014,부동산 및 임대업,28.0,종로구,종로5·6가동,1101063
